"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",0
"7",1
"8",0
"9",0
"10",0
"11",0
"12",1
"13",1
"14",0
"15",0
"16",3
"17",0
"18",0
"19",1
"20",1
"21",0
"22",0
"23",0
"24",1
"25",0
"26",0
"27",1
"28",0
"29",0
"30",1
"31",0
"32",0
"33",0
"34",2
"35",0
"36",1
"37",1
"38",1
"39",2
"40",1
"41",3
"42",0
"43",0
"44",2
"45",0
"46",1
"47",3
"48",0
"49",2
"50",0
"51",1
"52",2
"53",0
"54",2
"55",1
"56",0
"57",5
"58",2
"59",1
"60",2
"61",2
"62",2
"63",1
"64",3
"65",1
"66",3
"67",5
"68",4
"69",4
"70",2
"71",4
"72",4
"73",4
"74",5
"75",1
"76",8
"77",5
"78",0
"79",6
"80",1
"81",0
"82",7
"83",0
"84",0
"85",5
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",1
"94",0
"95",0
"96",2
"97",0
"98",1
"99",1
"100",1
"101",0
"102",0
"103",0
"104",0
"105",1
"106",0
"107",1
"108",1
"109",2
"110",2
"111",1
"112",3
"113",3
"114",3
"115",1
"116",4
"117",3
"118",1
"119",5
"120",0
"121",3
"122",0
"123",0
"124",1
"125",0
"126",2
"127",0
"128",0
"129",0
"130",0
"131",0
"132",1
"133",2
"134",0
"135",1
"136",3
"137",0
"138",3
"139",0
"140",1
"141",3
"142",0
"143",1
"144",1
"145",0
"146",1
"147",2
"148",0
"149",1
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",1
"160",1
"161",0
"162",1
"163",0
"164",0
"165",2
"166",0
"167",2
"168",1
"169",1
"170",2
"171",0
"172",2
"173",3
"174",1
"175",5
"176",4
"177",1
"178",5
"179",1
"180",1
"181",4
"182",1
"183",4
"184",5
"185",3
"186",6
"187",4
"188",2
"189",5
"190",2
"191",5
"192",2
"193",1
"194",3
"195",0
"196",1
"197",1
"198",0
"199",8
"200",1
"201",2
"202",2
"203",0
"204",7
"205",0
"206",1
"207",0
"208",0
"209",0
"210",0
"211",1
