"","x"
"1",0
"2",0
"3",1
"4",0
"5",0
"6",0
"7",1
"8",2
"9",5
"10",3
"11",2
"12",2
"13",3
"14",4
"15",7
"16",9
"17",5
"18",3
"19",2
"20",0
"21",0
"22",0
"23",0
"24",1
"25",1
"26",4
"27",5
"28",5
"29",4
"30",2
"31",5
"32",6
"33",5
"34",5
"35",2
"36",1
"37",1
"38",1
"39",2
"40",4
"41",3
"42",1
"43",1
"44",2
"45",2
"46",5
"47",4
"48",3
"49",3
"50",2
"51",1
"52",1
"53",0
"54",0
"55",1
"56",1
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",1
"70",1
"71",1
"72",2
"73",4
"74",6
"75",6
"76",5
"77",2
"78",1
"79",3
"80",5
"81",3
"82",0
"83",1
"84",2
"85",4
"86",6
"87",3
"88",4
"89",2
"90",2
"91",2
"92",2
"93",2
"94",3
"95",5
"96",5
"97",6
"98",6
"99",2
"100",3
"101",1
"102",2
"103",4
"104",5
"105",3
"106",5
"107",7
"108",5
"109",4
"110",6
"111",0
"112",2
"113",4
"114",5
"115",4
"116",6
"117",9
"118",6
"119",2
"120",2
"121",2
"122",1
"123",1
"124",3
"125",3
"126",1
"127",1
"128",0
"129",1
"130",3
"131",5
"132",6
"133",7
"134",4
"135",3
"136",2
"137",5
"138",3
"139",2
"140",2
"141",3
"142",3
"143",4
"144",5
"145",3
"146",2
"147",1
"148",1
"149",1
"150",0
"151",1
"152",1
"153",2
"154",3
"155",0
"156",0
"157",0
"158",2
"159",0
"160",0
"161",0
"162",1
"163",1
"164",1
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",2
"172",4
"173",4
"174",1
"175",2
"176",5
"177",7
"178",2
"179",3
"180",2
"181",2
"182",2
"183",4
"184",4
"185",6
"186",2
"187",3
"188",5
"189",6
"190",8
"191",3
"192",3
"193",1
"194",3
"195",4
"196",3
"197",4
"198",0
"199",0
"200",0
"201",1
"202",3
"203",2
"204",2
"205",1
"206",4
"207",3
"208",6
"209",3
"210",5
"211",3
