"","x"
"1",0
"2",0
"3",0
"4",1
"5",2
"6",1
"7",0
"8",4
"9",1
"10",0
"11",18
"12",0
"13",3
"14",1
"15",0
"16",0
"17",3
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",1
"29",0
"30",1
"31",0
"32",0
"33",2
"34",1
"35",1
"36",3
"37",0
"38",1
"39",2
"40",1
"41",0
"42",0
"43",1
"44",0
"45",0
"46",2
"47",0
"48",0
"49",2
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",1
"59",0
"60",0
"61",1
"62",0
"63",1
"64",0
"65",0
"66",5
"67",0
"68",0
"69",1
"70",0
"71",1
"72",1
"73",0
"74",1
"75",0
"76",0
"77",1
"78",0
"79",1
"80",0
"81",1
"82",0
"83",2
"84",1
"85",0
"86",3
"87",2
"88",0
"89",8
"90",2
"91",1
"92",15
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",1
"108",1
"109",0
"110",0
"111",0
"112",1
"113",0
"114",0
"115",2
"116",0
"117",6
"118",1
"119",1
"120",0
"121",1
"122",1
"123",0
"124",1
"125",0
"126",0
"127",2
"128",1
"129",0
"130",1
"131",1
"132",0
"133",1
"134",0
"135",0
"136",1
"137",0
"138",1
"139",0
"140",0
"141",1
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",1
"154",0
"155",0
"156",1
"157",1
"158",0
"159",5
"160",0
"161",3
"162",0
"163",0
"164",2
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",1
"173",0
"174",0
"175",1
"176",0
"177",1
"178",0
"179",0
"180",0
"181",0
"182",0
"183",0
"184",0
"185",2
"186",0
"187",0
"188",1
"189",2
"190",0
"191",0
"192",0
"193",0
"194",0
"195",0
"196",0
"197",0
"198",0
"199",0
"200",0
"201",0
"202",0
"203",0
"204",1
"205",1
"206",0
"207",1
"208",5
"209",0
"210",3
"211",1
