"","x"
"1",0
"2",1
"3",2
"4",4
"5",5
"6",3
"7",1
"8",1
"9",2
"10",2
"11",0
"12",0
"13",1
"14",1
"15",1
"16",2
"17",6
"18",2
"19",1
"20",0
"21",0
"22",2
"23",1
"24",6
"25",4
"26",1
"27",6
"28",7
"29",1
"30",0
"31",1
"32",4
"33",2
"34",4
"35",6
"36",3
"37",9
"38",29
"39",2
"40",3
"41",0
"42",0
"43",1
"44",1
"45",3
"46",0
"47",0
"48",0
"49",0
"50",0
"51",1
"52",3
"53",1
"54",0
"55",0
"56",0
"57",1
"58",0
"59",0
"60",1
"61",2
"62",0
"63",1
"64",2
"65",1
"66",0
"67",0
"68",2
"69",3
"70",6
"71",2
"72",0
"73",0
"74",1
"75",0
"76",0
"77",0
"78",1
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",2
"86",3
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",1
"94",5
"95",2
"96",4
"97",4
"98",3
"99",1
"100",1
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",1
"130",1
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",1
"142",1
"143",2
"144",2
"145",2
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",1
"154",0
"155",0
"156",0
"157",0
"158",0
"159",1
"160",0
"161",0
"162",0
"163",0
"164",0
"165",1
"166",0
"167",0
"168",2
"169",1
"170",1
"171",2
"172",8
"173",3
"174",1
"175",0
"176",1
"177",2
"178",1
"179",2
"180",0
"181",0
"182",1
"183",0
"184",1
"185",4
"186",2
"187",2
"188",2
"189",3
"190",2
"191",1
"192",2
"193",1
"194",0
"195",1
"196",2
"197",10
"198",3
"199",3
"200",6
"201",7
"202",3
"203",1
"204",2
"205",5
"206",2
"207",1
"208",2
"209",10
"210",11
"211",8
