"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",1
"11",0
"12",1
"13",1
"14",1
"15",1
"16",1
"17",2
"18",3
"19",0
"20",2
"21",0
"22",1
"23",4
"24",1
"25",6
"26",2
"27",0
"28",2
"29",0
"30",1
"31",0
"32",0
"33",3
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",1
"41",0
"42",1
"43",0
"44",0
"45",0
"46",0
"47",1
"48",0
"49",1
"50",1
"51",0
"52",1
"53",0
"54",1
"55",4
"56",0
"57",5
"58",3
"59",1
"60",6
"61",2
"62",7
"63",0
"64",6
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",1
"73",0
"74",1
"75",0
"76",1
"77",0
"78",3
"79",1
"80",0
"81",5
"82",0
"83",0
"84",4
"85",0
"86",1
"87",1
"88",0
"89",1
"90",0
"91",3
"92",1
"93",2
"94",0
"95",2
"96",2
"97",0
"98",3
"99",1
"100",0
"101",1
"102",0
"103",0
"104",1
"105",0
"106",0
"107",0
"108",0
"109",0
"110",1
"111",0
"112",1
"113",1
"114",0
"115",1
"116",3
"117",0
"118",1
"119",2
"120",0
"121",2
"122",0
"123",0
"124",2
"125",0
"126",0
"127",1
"128",0
"129",0
"130",0
"131",0
"132",0
"133",1
"134",0
"135",0
"136",2
"137",0
"138",0
"139",2
"140",0
"141",0
"142",7
"143",1
"144",1
"145",5
"146",4
"147",2
"148",19
"149",5
"150",3
"151",12
"152",2
"153",3
"154",16
"155",1
"156",4
"157",2
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",1
"174",1
"175",0
"176",3
"177",0
"178",0
"179",1
"180",1
"181",0
"182",3
"183",0
"184",0
"185",0
"186",1
"187",0
"188",0
"189",4
"190",0
"191",0
"192",0
"193",0
"194",0
"195",0
"196",0
"197",0
"198",0
"199",0
"200",0
"201",0
"202",0
"203",0
"204",0
"205",2
"206",0
"207",1
"208",1
"209",0
"210",0
"211",2
