"","x"
"1",0
"2",0
"3",1
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",3
"11",5
"12",5
"13",1
"14",1
"15",2
"16",1
"17",3
"18",0
"19",2
"20",0
"21",1
"22",1
"23",0
"24",2
"25",17
"26",5
"27",13
"28",9
"29",6
"30",5
"31",1
"32",1
"33",4
"34",8
"35",2
"36",3
"37",3
"38",3
"39",3
"40",6
"41",8
"42",1
"43",6
"44",12
"45",13
"46",10
"47",4
"48",3
"49",0
"50",0
"51",0
"52",0
"53",0
"54",1
"55",1
"56",0
"57",1
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",1
"65",5
"66",4
"67",0
"68",0
"69",0
"70",0
"71",1
"72",1
"73",1
"74",3
"75",6
"76",9
"77",1
"78",5
"79",2
"80",0
"81",0
"82",0
"83",0
"84",1
"85",0
"86",0
"87",1
"88",0
"89",0
"90",1
"91",0
"92",1
"93",0
"94",0
"95",0
"96",1
"97",1
"98",1
"99",1
"100",0
"101",0
"102",0
"103",0
"104",1
"105",1
"106",2
"107",2
"108",0
"109",1
"110",2
"111",3
"112",0
"113",0
"114",0
"115",0
"116",0
"117",2
"118",4
"119",4
"120",0
"121",1
"122",0
"123",1
"124",0
"125",0
"126",0
"127",0
"128",7
"129",2
"130",6
"131",11
"132",7
"133",1
"134",3
"135",8
"136",7
"137",3
"138",2
"139",4
"140",1
"141",1
"142",1
"143",1
"144",1
"145",0
"146",2
"147",6
"148",6
"149",8
"150",1
"151",2
"152",0
"153",1
"154",4
"155",2
"156",3
"157",2
"158",1
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",3
"168",1
"169",4
"170",2
"171",7
"172",4
"173",8
"174",3
"175",4
"176",0
"177",1
"178",2
"179",4
"180",0
"181",0
"182",1
"183",1
"184",1
"185",3
"186",5
"187",0
"188",0
"189",0
"190",1
"191",0
"192",1
"193",1
"194",3
"195",2
"196",3
"197",7
"198",2
"199",3
"200",4
"201",7
"202",5
"203",0
"204",0
"205",1
"206",1
"207",1
"208",1
"209",1
"210",0
"211",0
