"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",0
"7",2
"8",1
"9",0
"10",3
"11",0
"12",1
"13",3
"14",0
"15",2
"16",1
"17",0
"18",5
"19",0
"20",1
"21",2
"22",0
"23",0
"24",1
"25",0
"26",1
"27",2
"28",0
"29",2
"30",1
"31",0
"32",2
"33",1
"34",0
"35",9
"36",0
"37",2
"38",7
"39",0
"40",4
"41",3
"42",2
"43",2
"44",4
"45",5
"46",3
"47",8
"48",5
"49",10
"50",2
"51",2
"52",7
"53",3
"54",2
"55",15
"56",3
"57",0
"58",9
"59",0
"60",1
"61",0
"62",2
"63",0
"64",0
"65",2
"66",0
"67",1
"68",5
"69",0
"70",0
"71",4
"72",0
"73",0
"74",1
"75",1
"76",0
"77",2
"78",0
"79",3
"80",2
"81",1
"82",3
"83",1
"84",3
"85",0
"86",2
"87",1
"88",0
"89",2
"90",2
"91",0
"92",4
"93",1
"94",0
"95",7
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",2
"106",0
"107",0
"108",1
"109",2
"110",0
"111",5
"112",2
"113",1
"114",3
"115",0
"116",0
"117",6
"118",0
"119",1
"120",4
"121",0
"122",0
"123",2
"124",0
"125",1
"126",0
"127",0
"128",1
"129",0
"130",0
"131",0
"132",0
"133",0
"134",1
"135",0
"136",0
"137",0
"138",1
"139",0
"140",2
"141",2
"142",1
"143",5
"144",3
"145",1
"146",10
"147",3
"148",1
"149",13
"150",0
"151",7
"152",4
"153",2
"154",6
"155",5
"156",1
"157",13
"158",3
"159",1
"160",2
"161",4
"162",4
"163",1
"164",1
"165",3
"166",1
"167",11
"168",2
"169",1
"170",3
"171",0
"172",5
"173",3
"174",1
"175",4
"176",0
"177",2
"178",2
"179",0
"180",2
"181",0
"182",3
"183",5
"184",0
"185",5
"186",4
"187",0
"188",4
"189",0
"190",0
"191",0
"192",0
"193",1
"194",0
"195",2
"196",0
"197",0
"198",4
"199",1
"200",0
"201",2
"202",1
"203",0
"204",1
"205",4
"206",0
"207",0
"208",0
"209",2
"210",0
"211",0
