"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",0
"8",0
"9",3
"10",1
"11",0
"12",5
"13",0
"14",1
"15",1
"16",0
"17",0
"18",1
"19",0
"20",2
"21",1
"22",0
"23",3
"24",3
"25",0
"26",2
"27",0
"28",0
"29",0
"30",1
"31",0
"32",2
"33",0
"34",2
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",1
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",1
"57",0
"58",0
"59",2
"60",1
"61",1
"62",0
"63",0
"64",2
"65",0
"66",0
"67",2
"68",1
"69",0
"70",0
"71",0
"72",1
"73",0
"74",0
"75",2
"76",0
"77",0
"78",1
"79",0
"80",0
"81",2
"82",1
"83",1
"84",0
"85",4
"86",1
"87",1
"88",1
"89",1
"90",0
"91",3
"92",0
"93",0
"94",1
"95",0
"96",0
"97",3
"98",0
"99",1
"100",0
"101",0
"102",0
"103",0
"104",1
"105",1
"106",2
"107",2
"108",5
"109",2
"110",1
"111",6
"112",3
"113",1
"114",9
"115",4
"116",2
"117",2
"118",1
"119",3
"120",2
"121",1
"122",0
"123",3
"124",2
"125",1
"126",3
"127",0
"128",2
"129",1
"130",0
"131",1
"132",2
"133",0
"134",3
"135",2
"136",0
"137",3
"138",2
"139",0
"140",2
"141",0
"142",2
"143",0
"144",1
"145",5
"146",2
"147",0
"148",4
"149",3
"150",2
"151",5
"152",1
"153",2
"154",0
"155",1
"156",1
"157",0
"158",3
"159",0
"160",0
"161",2
"162",0
"163",1
"164",0
"165",0
"166",1
"167",0
"168",0
"169",0
"170",1
"171",0
"172",1
"173",0
"174",0
"175",2
"176",0
"177",0
"178",1
"179",0
"180",0
"181",1
"182",0
"183",0
"184",0
"185",1
"186",0
"187",1
"188",1
"189",1
"190",1
"191",1
"192",2
"193",0
"194",1
"195",3
"196",0
"197",2
"198",1
"199",0
"200",6
"201",0
"202",0
"203",2
"204",0
"205",1
"206",1
"207",0
"208",4
"209",0
"210",3
"211",1
