"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",1
"8",0
"9",1
"10",0
"11",0
"12",0
"13",1
"14",0
"15",0
"16",3
"17",0
"18",0
"19",3
"20",0
"21",0
"22",2
"23",0
"24",1
"25",2
"26",1
"27",3
"28",3
"29",2
"30",4
"31",3
"32",6
"33",4
"34",3
"35",6
"36",6
"37",2
"38",5
"39",4
"40",1
"41",5
"42",2
"43",3
"44",4
"45",2
"46",2
"47",4
"48",2
"49",6
"50",1
"51",3
"52",4
"53",2
"54",2
"55",4
"56",2
"57",3
"58",6
"59",1
"60",5
"61",5
"62",2
"63",6
"64",3
"65",4
"66",3
"67",4
"68",2
"69",6
"70",3
"71",6
"72",3
"73",2
"74",6
"75",3
"76",2
"77",2
"78",2
"79",1
"80",0
"81",6
"82",0
"83",0
"84",1
"85",0
"86",0
"87",0
"88",1
"89",0
"90",0
"91",0
"92",2
"93",0
"94",0
"95",0
"96",0
"97",0
"98",1
"99",0
"100",0
"101",0
"102",1
"103",0
"104",1
"105",4
"106",1
"107",3
"108",3
"109",2
"110",3
"111",2
"112",2
"113",3
"114",4
"115",2
"116",4
"117",3
"118",2
"119",3
"120",2
"121",3
"122",3
"123",0
"124",2
"125",1
"126",0
"127",3
"128",2
"129",0
"130",2
"131",2
"132",0
"133",3
"134",2
"135",0
"136",3
"137",2
"138",0
"139",2
"140",0
"141",0
"142",2
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",1
"150",0
"151",1
"152",0
"153",0
"154",0
"155",1
"156",0
"157",1
"158",0
"159",0
"160",1
"161",1
"162",1
"163",4
"164",2
"165",1
"166",2
"167",1
"168",1
"169",1
"170",0
"171",1
"172",1
"173",1
"174",2
"175",1
"176",3
"177",1
"178",2
"179",4
"180",1
"181",6
"182",4
"183",3
"184",2
"185",3
"186",2
"187",1
"188",4
"189",2
"190",2
"191",5
"192",0
"193",4
"194",3
"195",1
"196",3
"197",1
"198",0
"199",2
"200",0
"201",1
"202",3
"203",0
"204",3
"205",1
"206",1
"207",6
"208",3
"209",1
"210",5
"211",2
