"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",1
"7",0
"8",1
"9",1
"10",0
"11",0
"12",3
"13",0
"14",0
"15",2
"16",1
"17",1
"18",1
"19",1
"20",2
"21",5
"22",1
"23",0
"24",2
"25",0
"26",0
"27",0
"28",0
"29",1
"30",1
"31",0
"32",0
"33",3
"34",0
"35",0
"36",4
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",1
"44",2
"45",0
"46",0
"47",2
"48",0
"49",2
"50",1
"51",0
"52",9
"53",0
"54",0
"55",1
"56",0
"57",0
"58",1
"59",0
"60",0
"61",1
"62",2
"63",0
"64",1
"65",4
"66",0
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",0
"74",2
"75",0
"76",1
"77",1
"78",0
"79",2
"80",0
"81",1
"82",0
"83",2
"84",1
"85",3
"86",3
"87",2
"88",3
"89",5
"90",0
"91",2
"92",2
"93",0
"94",2
"95",1
"96",0
"97",5
"98",0
"99",0
"100",1
"101",0
"102",0
"103",0
"104",0
"105",0
"106",1
"107",0
"108",1
"109",0
"110",2
"111",0
"112",2
"113",1
"114",0
"115",6
"116",0
"117",0
"118",4
"119",2
"120",1
"121",1
"122",7
"123",0
"124",2
"125",1
"126",0
"127",2
"128",1
"129",0
"130",5
"131",2
"132",0
"133",1
"134",3
"135",0
"136",3
"137",2
"138",0
"139",11
"140",1
"141",1
"142",3
"143",0
"144",1
"145",1
"146",0
"147",5
"148",0
"149",0
"150",9
"151",0
"152",5
"153",4
"154",1
"155",9
"156",5
"157",6
"158",1
"159",20
"160",4
"161",4
"162",1
"163",0
"164",13
"165",0
"166",1
"167",0
"168",1
"169",1
"170",0
"171",0
"172",1
"173",0
"174",0
"175",1
"176",0
"177",0
"178",1
"179",0
"180",1
"181",0
"182",0
"183",0
"184",0
"185",0
"186",0
"187",0
"188",0
"189",0
"190",1
"191",1
"192",0
"193",0
"194",1
"195",0
"196",0
"197",1
"198",0
"199",0
"200",2
"201",0
"202",0
"203",1
"204",1
"205",0
"206",0
"207",4
"208",0
"209",1
"210",2
"211",0
