"","x"
"1",0
"2",0
"3",0
"4",0
"5",1
"6",0
"7",0
"8",1
"9",0
"10",0
"11",1
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",1
"19",1
"20",0
"21",0
"22",0
"23",0
"24",0
"25",1
"26",2
"27",0
"28",4
"29",1
"30",0
"31",5
"32",1
"33",3
"34",3
"35",0
"36",2
"37",3
"38",1
"39",1
"40",4
"41",2
"42",5
"43",2
"44",6
"45",4
"46",4
"47",3
"48",4
"49",1
"50",3
"51",3
"52",1
"53",0
"54",2
"55",2
"56",2
"57",2
"58",6
"59",1
"60",2
"61",4
"62",0
"63",6
"64",0
"65",1
"66",2
"67",1
"68",3
"69",2
"70",2
"71",4
"72",0
"73",3
"74",5
"75",0
"76",5
"77",2
"78",0
"79",9
"80",0
"81",1
"82",2
"83",1
"84",4
"85",2
"86",1
"87",8
"88",1
"89",3
"90",4
"91",1
"92",4
"93",3
"94",3
"95",5
"96",1
"97",2
"98",3
"99",0
"100",2
"101",1
"102",1
"103",2
"104",1
"105",0
"106",5
"107",1
"108",0
"109",7
"110",1
"111",1
"112",1
"113",0
"114",2
"115",2
"116",2
"117",5
"118",4
"119",2
"120",1
"121",6
"122",1
"123",1
"124",4
"125",1
"126",4
"127",0
"128",5
"129",2
"130",1
"131",3
"132",1
"133",2
"134",1
"135",1
"136",2
"137",1
"138",2
"139",1
"140",1
"141",0
"142",2
"143",0
"144",0
"145",1
"146",0
"147",2
"148",0
"149",0
"150",4
"151",0
"152",1
"153",2
"154",0
"155",2
"156",1
"157",1
"158",3
"159",1
"160",1
"161",4
"162",1
"163",2
"164",2
"165",3
"166",3
"167",3
"168",0
"169",5
"170",0
"171",2
"172",1
"173",0
"174",6
"175",0
"176",0
"177",1
"178",0
"179",1
"180",2
"181",1
"182",3
"183",2
"184",2
"185",4
"186",1
"187",3
"188",8
"189",2
"190",6
"191",4
"192",3
"193",1
"194",4
"195",0
"196",1
"197",2
"198",2
"199",0
"200",3
"201",3
"202",0
"203",4
"204",0
"205",0
"206",1
"207",0
"208",1
"209",1
"210",0
"211",1
