"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",0
"8",2
"9",1
"10",2
"11",4
"12",1
"13",3
"14",1
"15",5
"16",4
"17",3
"18",8
"19",5
"20",1
"21",7
"22",3
"23",5
"24",4
"25",1
"26",4
"27",5
"28",0
"29",3
"30",1
"31",0
"32",3
"33",2
"34",2
"35",4
"36",2
"37",3
"38",4
"39",3
"40",3
"41",3
"42",2
"43",5
"44",2
"45",4
"46",2
"47",2
"48",2
"49",2
"50",2
"51",2
"52",3
"53",1
"54",2
"55",0
"56",1
"57",0
"58",0
"59",2
"60",0
"61",1
"62",0
"63",0
"64",2
"65",0
"66",0
"67",2
"68",1
"69",0
"70",3
"71",1
"72",1
"73",3
"74",4
"75",2
"76",2
"77",3
"78",4
"79",3
"80",4
"81",3
"82",4
"83",3
"84",6
"85",3
"86",5
"87",4
"88",2
"89",3
"90",3
"91",1
"92",4
"93",3
"94",4
"95",6
"96",3
"97",6
"98",6
"99",4
"100",7
"101",4
"102",9
"103",6
"104",8
"105",6
"106",6
"107",7
"108",6
"109",8
"110",3
"111",2
"112",8
"113",4
"114",4
"115",3
"116",4
"117",6
"118",1
"119",6
"120",2
"121",2
"122",4
"123",4
"124",1
"125",5
"126",2
"127",2
"128",5
"129",1
"130",3
"131",0
"132",5
"133",2
"134",0
"135",3
"136",1
"137",1
"138",3
"139",1
"140",2
"141",2
"142",3
"143",1
"144",4
"145",2
"146",2
"147",2
"148",0
"149",2
"150",3
"151",2
"152",3
"153",6
"154",2
"155",2
"156",3
"157",4
"158",1
"159",4
"160",2
"161",2
"162",5
"163",1
"164",2
"165",2
"166",1
"167",3
"168",1
"169",2
"170",1
"171",4
"172",2
"173",1
"174",3
"175",6
"176",0
"177",5
"178",4
"179",0
"180",5
"181",1
"182",0
"183",5
"184",0
"185",1
"186",2
"187",0
"188",2
"189",3
"190",1
"191",5
"192",3
"193",0
"194",4
"195",0
"196",0
"197",3
"198",0
"199",0
"200",3
"201",1
"202",2
"203",2
"204",2
"205",2
"206",3
"207",2
"208",2
"209",5
"210",6
"211",3
