"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",4
"9",0
"10",0
"11",1
"12",1
"13",7
"14",0
"15",1
"16",8
"17",2
"18",1
"19",1
"20",1
"21",4
"22",2
"23",4
"24",3
"25",0
"26",3
"27",2
"28",0
"29",0
"30",0
"31",4
"32",1
"33",0
"34",0
"35",0
"36",12
"37",1
"38",1
"39",0
"40",0
"41",11
"42",1
"43",2
"44",0
"45",0
"46",3
"47",7
"48",3
"49",1
"50",1
"51",3
"52",3
"53",3
"54",0
"55",2
"56",5
"57",11
"58",3
"59",0
"60",3
"61",1
"62",6
"63",0
"64",1
"65",2
"66",4
"67",4
"68",1
"69",2
"70",3
"71",3
"72",5
"73",1
"74",1
"75",3
"76",4
"77",3
"78",1
"79",5
"80",1
"81",12
"82",10
"83",1
"84",3
"85",0
"86",0
"87",7
"88",0
"89",0
"90",0
"91",0
"92",2
"93",0
"94",1
"95",1
"96",0
"97",3
"98",0
"99",1
"100",1
"101",0
"102",1
"103",0
"104",0
"105",1
"106",0
"107",0
"108",1
"109",0
"110",1
"111",0
"112",0
"113",0
"114",1
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",2
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",1
"131",0
"132",0
"133",0
"134",1
"135",0
"136",0
"137",1
"138",0
"139",0
"140",1
"141",1
"142",0
"143",0
"144",1
"145",3
"146",5
"147",0
"148",0
"149",1
"150",7
"151",0
"152",0
"153",0
"154",2
"155",1
"156",0
"157",0
"158",0
"159",2
"160",0
"161",1
"162",0
"163",0
"164",2
"165",1
"166",4
"167",0
"168",0
"169",1
"170",3
"171",2
"172",0
"173",0
"174",1
"175",3
"176",0
"177",0
"178",0
"179",4
"180",10
"181",1
"182",0
"183",1
"184",4
"185",8
"186",1
"187",2
"188",3
"189",3
"190",3
"191",3
"192",2
"193",4
"194",3
"195",0
"196",3
"197",1
"198",3
"199",2
"200",0
"201",0
"202",1
"203",14
"204",0
"205",0
"206",1
"207",2
"208",3
"209",0
"210",1
"211",2
