"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",1
"11",0
"12",1
"13",3
"14",0
"15",4
"16",0
"17",0
"18",1
"19",1
"20",0
"21",3
"22",0
"23",0
"24",0
"25",0
"26",1
"27",0
"28",0
"29",2
"30",0
"31",0
"32",3
"33",2
"34",0
"35",7
"36",4
"37",0
"38",6
"39",2
"40",0
"41",6
"42",0
"43",0
"44",0
"45",1
"46",1
"47",0
"48",1
"49",1
"50",0
"51",2
"52",0
"53",1
"54",4
"55",0
"56",3
"57",0
"58",0
"59",2
"60",0
"61",2
"62",2
"63",2
"64",5
"65",3
"66",3
"67",0
"68",3
"69",2
"70",0
"71",5
"72",1
"73",0
"74",4
"75",0
"76",2
"77",2
"78",0
"79",1
"80",1
"81",0
"82",2
"83",1
"84",0
"85",4
"86",0
"87",0
"88",5
"89",0
"90",1
"91",2
"92",0
"93",2
"94",3
"95",1
"96",2
"97",2
"98",1
"99",2
"100",2
"101",5
"102",5
"103",1
"104",4
"105",2
"106",1
"107",2
"108",1
"109",0
"110",3
"111",2
"112",0
"113",0
"114",0
"115",1
"116",0
"117",1
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",2
"131",0
"132",1
"133",4
"134",0
"135",3
"136",0
"137",0
"138",1
"139",0
"140",0
"141",2
"142",0
"143",0
"144",1
"145",1
"146",1
"147",0
"148",3
"149",0
"150",2
"151",1
"152",1
"153",1
"154",0
"155",2
"156",0
"157",2
"158",2
"159",0
"160",3
"161",5
"162",0
"163",5
"164",0
"165",3
"166",2
"167",0
"168",0
"169",0
"170",0
"171",1
"172",0
"173",0
"174",2
"175",0
"176",1
"177",0
"178",1
"179",0
"180",0
"181",2
"182",0
"183",0
"184",2
"185",0
"186",0
"187",1
"188",0
"189",1
"190",1
"191",2
"192",1
"193",0
"194",7
"195",1
"196",2
"197",9
"198",2
"199",4
"200",5
"201",6
"202",3
"203",5
"204",4
"205",5
"206",3
"207",6
"208",3
"209",5
"210",0
"211",10
