"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",0
"7",2
"8",0
"9",0
"10",1
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",1
"22",0
"23",0
"24",0
"25",2
"26",0
"27",1
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",1
"40",1
"41",1
"42",0
"43",0
"44",2
"45",0
"46",2
"47",0
"48",1
"49",1
"50",0
"51",3
"52",0
"53",0
"54",2
"55",0
"56",1
"57",0
"58",1
"59",1
"60",0
"61",2
"62",1
"63",0
"64",2
"65",1
"66",1
"67",2
"68",2
"69",5
"70",2
"71",6
"72",4
"73",6
"74",5
"75",5
"76",4
"77",6
"78",1
"79",7
"80",1
"81",2
"82",3
"83",2
"84",6
"85",4
"86",0
"87",11
"88",0
"89",2
"90",6
"91",0
"92",5
"93",4
"94",0
"95",6
"96",1
"97",1
"98",3
"99",0
"100",4
"101",2
"102",0
"103",4
"104",2
"105",0
"106",3
"107",2
"108",1
"109",3
"110",9
"111",1
"112",4
"113",2
"114",2
"115",2
"116",1
"117",3
"118",2
"119",4
"120",3
"121",0
"122",5
"123",0
"124",1
"125",4
"126",0
"127",2
"128",0
"129",1
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",1
"141",0
"142",0
"143",0
"144",0
"145",1
"146",0
"147",0
"148",0
"149",1
"150",2
"151",0
"152",1
"153",2
"154",2
"155",1
"156",3
"157",1
"158",0
"159",1
"160",0
"161",0
"162",2
"163",0
"164",1
"165",0
"166",0
"167",3
"168",0
"169",0
"170",4
"171",0
"172",0
"173",2
"174",0
"175",0
"176",0
"177",1
"178",0
"179",1
"180",2
"181",2
"182",6
"183",1
"184",4
"185",5
"186",3
"187",6
"188",6
"189",2
"190",4
"191",1
"192",4
"193",3
"194",3
"195",4
"196",1
"197",3
"198",4
"199",2
"200",3
"201",3
"202",1
"203",5
"204",4
"205",3
"206",6
"207",7
"208",4
"209",13
"210",2
"211",7
