"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",1
"7",1
"8",0
"9",1
"10",3
"11",0
"12",6
"13",1
"14",2
"15",3
"16",0
"17",6
"18",0
"19",0
"20",4
"21",0
"22",0
"23",1
"24",0
"25",1
"26",1
"27",1
"28",0
"29",1
"30",1
"31",0
"32",0
"33",0
"34",0
"35",1
"36",1
"37",0
"38",3
"39",4
"40",0
"41",8
"42",0
"43",3
"44",1
"45",0
"46",3
"47",0
"48",0
"49",2
"50",0
"51",1
"52",1
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",1
"60",0
"61",1
"62",1
"63",1
"64",1
"65",2
"66",3
"67",2
"68",3
"69",3
"70",1
"71",5
"72",3
"73",3
"74",4
"75",6
"76",3
"77",6
"78",3
"79",4
"80",3
"81",1
"82",4
"83",1
"84",4
"85",2
"86",2
"87",3
"88",4
"89",0
"90",6
"91",1
"92",0
"93",5
"94",0
"95",0
"96",3
"97",0
"98",1
"99",1
"100",0
"101",1
"102",1
"103",0
"104",2
"105",0
"106",2
"107",2
"108",1
"109",3
"110",3
"111",0
"112",5
"113",0
"114",0
"115",3
"116",0
"117",2
"118",3
"119",1
"120",3
"121",2
"122",4
"123",5
"124",5
"125",2
"126",4
"127",4
"128",3
"129",5
"130",4
"131",3
"132",11
"133",5
"134",2
"135",4
"136",6
"137",2
"138",5
"139",9
"140",2
"141",3
"142",3
"143",4
"144",6
"145",5
"146",6
"147",7
"148",5
"149",3
"150",6
"151",4
"152",5
"153",9
"154",1
"155",5
"156",5
"157",3
"158",4
"159",8
"160",4
"161",4
"162",6
"163",5
"164",5
"165",6
"166",5
"167",2
"168",9
"169",2
"170",4
"171",4
"172",1
"173",2
"174",3
"175",1
"176",4
"177",1
"178",1
"179",6
"180",2
"181",0
"182",6
"183",1
"184",0
"185",3
"186",2
"187",2
"188",0
"189",2
"190",0
"191",1
"192",2
"193",0
"194",3
"195",2
"196",0
"197",2
"198",0
"199",0
"200",2
"201",0
"202",0
"203",0
"204",0
"205",1
"206",1
"207",0
"208",1
"209",2
"210",0
"211",0
