"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",1
"10",0
"11",0
"12",0
"13",4
"14",3
"15",0
"16",0
"17",0
"18",0
"19",0
"20",1
"21",0
"22",0
"23",1
"24",2
"25",0
"26",0
"27",0
"28",1
"29",1
"30",0
"31",0
"32",1
"33",2
"34",0
"35",0
"36",1
"37",2
"38",1
"39",0
"40",0
"41",1
"42",0
"43",3
"44",0
"45",1
"46",0
"47",3
"48",4
"49",1
"50",0
"51",0
"52",14
"53",0
"54",0
"55",0
"56",0
"57",7
"58",0
"59",0
"60",1
"61",4
"62",0
"63",0
"64",0
"65",6
"66",1
"67",0
"68",0
"69",0
"70",3
"71",0
"72",2
"73",0
"74",1
"75",1
"76",1
"77",1
"78",0
"79",3
"80",0
"81",0
"82",1
"83",0
"84",1
"85",0
"86",0
"87",0
"88",0
"89",2
"90",0
"91",0
"92",0
"93",2
"94",2
"95",0
"96",0
"97",0
"98",1
"99",2
"100",0
"101",0
"102",1
"103",1
"104",0
"105",1
"106",0
"107",0
"108",0
"109",0
"110",1
"111",0
"112",0
"113",1
"114",1
"115",0
"116",1
"117",0
"118",1
"119",0
"120",0
"121",0
"122",0
"123",2
"124",0
"125",0
"126",1
"127",0
"128",2
"129",0
"130",0
"131",1
"132",0
"133",0
"134",2
"135",3
"136",2
"137",1
"138",0
"139",1
"140",1
"141",8
"142",0
"143",0
"144",2
"145",2
"146",4
"147",0
"148",0
"149",1
"150",3
"151",1
"152",0
"153",0
"154",2
"155",3
"156",2
"157",2
"158",1
"159",1
"160",5
"161",0
"162",2
"163",2
"164",2
"165",1
"166",0
"167",3
"168",3
"169",7
"170",1
"171",0
"172",2
"173",3
"174",1
"175",1
"176",1
"177",2
"178",4
"179",1
"180",0
"181",1
"182",0
"183",13
"184",1
"185",0
"186",0
"187",0
"188",8
"189",2
"190",0
"191",0
"192",2
"193",4
"194",1
"195",0
"196",4
"197",1
"198",1
"199",0
"200",2
"201",1
"202",0
"203",0
"204",1
"205",0
"206",3
"207",0
"208",0
"209",0
"210",0
"211",3
