"","x"
"1",0
"2",0
"3",0
"4",0
"5",1
"6",0
"7",1
"8",0
"9",2
"10",0
"11",0
"12",0
"13",0
"14",0
"15",1
"16",0
"17",1
"18",0
"19",0
"20",2
"21",0
"22",2
"23",1
"24",0
"25",2
"26",2
"27",1
"28",0
"29",3
"30",0
"31",0
"32",1
"33",1
"34",1
"35",3
"36",0
"37",6
"38",2
"39",0
"40",6
"41",1
"42",0
"43",7
"44",0
"45",0
"46",2
"47",0
"48",1
"49",1
"50",0
"51",2
"52",1
"53",0
"54",3
"55",0
"56",0
"57",1
"58",0
"59",0
"60",2
"61",1
"62",0
"63",4
"64",1
"65",0
"66",3
"67",1
"68",1
"69",4
"70",4
"71",3
"72",6
"73",2
"74",6
"75",8
"76",1
"77",3
"78",4
"79",3
"80",4
"81",4
"82",3
"83",2
"84",5
"85",2
"86",2
"87",7
"88",2
"89",2
"90",5
"91",2
"92",4
"93",2
"94",1
"95",2
"96",3
"97",2
"98",3
"99",3
"100",1
"101",5
"102",1
"103",3
"104",4
"105",2
"106",4
"107",5
"108",1
"109",2
"110",1
"111",3
"112",1
"113",0
"114",4
"115",2
"116",0
"117",4
"118",2
"119",1
"120",2
"121",4
"122",2
"123",4
"124",0
"125",3
"126",4
"127",0
"128",2
"129",2
"130",1
"131",1
"132",5
"133",1
"134",3
"135",2
"136",3
"137",1
"138",3
"139",1
"140",1
"141",1
"142",1
"143",0
"144",1
"145",0
"146",1
"147",1
"148",0
"149",3
"150",0
"151",1
"152",2
"153",1
"154",3
"155",1
"156",2
"157",2
"158",0
"159",2
"160",1
"161",0
"162",2
"163",0
"164",0
"165",0
"166",0
"167",1
"168",0
"169",1
"170",0
"171",1
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",1
"180",0
"181",2
"182",2
"183",1
"184",1
"185",2
"186",2
"187",3
"188",2
"189",4
"190",5
"191",1
"192",6
"193",5
"194",2
"195",6
"196",4
"197",3
"198",6
"199",3
"200",2
"201",7
"202",2
"203",7
"204",6
"205",6
"206",6
"207",3
"208",9
"209",4
"210",5
"211",6
