"","x"
"1",0
"2",1
"3",0
"4",0
"5",0
"6",0
"7",0
"8",1
"9",0
"10",0
"11",0
"12",1
"13",3
"14",0
"15",0
"16",0
"17",0
"18",1
"19",1
"20",1
"21",0
"22",0
"23",0
"24",0
"25",0
"26",1
"27",0
"28",2
"29",3
"30",2
"31",2
"32",2
"33",4
"34",5
"35",6
"36",5
"37",7
"38",8
"39",6
"40",6
"41",4
"42",5
"43",2
"44",2
"45",4
"46",3
"47",2
"48",6
"49",0
"50",0
"51",1
"52",1
"53",0
"54",2
"55",7
"56",3
"57",3
"58",3
"59",3
"60",3
"61",3
"62",3
"63",5
"64",5
"65",4
"66",6
"67",8
"68",2
"69",4
"70",4
"71",6
"72",3
"73",4
"74",1
"75",1
"76",1
"77",3
"78",3
"79",3
"80",3
"81",2
"82",1
"83",1
"84",0
"85",2
"86",0
"87",1
"88",0
"89",0
"90",0
"91",0
"92",0
"93",1
"94",1
"95",1
"96",2
"97",4
"98",6
"99",4
"100",4
"101",3
"102",4
"103",3
"104",1
"105",2
"106",4
"107",4
"108",5
"109",3
"110",5
"111",6
"112",3
"113",2
"114",3
"115",1
"116",1
"117",2
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",1
"129",3
"130",2
"131",2
"132",2
"133",3
"134",3
"135",1
"136",0
"137",0
"138",0
"139",1
"140",2
"141",2
"142",3
"143",4
"144",4
"145",4
"146",4
"147",4
"148",6
"149",7
"150",7
"151",2
"152",3
"153",2
"154",3
"155",4
"156",2
"157",2
"158",0
"159",1
"160",3
"161",3
"162",2
"163",2
"164",3
"165",1
"166",1
"167",1
"168",0
"169",0
"170",0
"171",0
"172",1
"173",0
"174",0
"175",0
"176",0
"177",0
"178",1
"179",0
"180",0
"181",0
"182",1
"183",1
"184",1
"185",3
"186",4
"187",10
"188",4
"189",4
"190",4
"191",2
"192",1
"193",1
"194",1
"195",1
"196",2
"197",2
"198",1
"199",3
"200",5
"201",4
"202",9
"203",2
"204",2
"205",5
"206",3
"207",2
"208",1
"209",3
"210",4
"211",7
