"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",0
"7",1
"8",2
"9",0
"10",1
"11",3
"12",2
"13",9
"14",0
"15",4
"16",3
"17",2
"18",2
"19",8
"20",1
"21",0
"22",4
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",1
"30",0
"31",0
"32",1
"33",0
"34",0
"35",2
"36",0
"37",0
"38",0
"39",0
"40",1
"41",1
"42",0
"43",2
"44",0
"45",2
"46",1
"47",1
"48",1
"49",1
"50",5
"51",2
"52",0
"53",3
"54",2
"55",0
"56",6
"57",0
"58",1
"59",4
"60",2
"61",6
"62",3
"63",0
"64",10
"65",3
"66",0
"67",13
"68",2
"69",1
"70",1
"71",2
"72",4
"73",0
"74",1
"75",3
"76",0
"77",0
"78",4
"79",0
"80",0
"81",2
"82",0
"83",0
"84",0
"85",0
"86",0
"87",1
"88",0
"89",1
"90",0
"91",1
"92",0
"93",0
"94",1
"95",0
"96",1
"97",1
"98",0
"99",1
"100",0
"101",0
"102",3
"103",1
"104",1
"105",1
"106",1
"107",0
"108",11
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",1
"116",1
"117",2
"118",2
"119",1
"120",1
"121",0
"122",5
"123",3
"124",0
"125",6
"126",3
"127",0
"128",7
"129",0
"130",1
"131",1
"132",0
"133",2
"134",1
"135",0
"136",1
"137",1
"138",1
"139",1
"140",1
"141",0
"142",1
"143",0
"144",0
"145",2
"146",1
"147",0
"148",8
"149",2
"150",1
"151",0
"152",2
"153",0
"154",0
"155",3
"156",1
"157",0
"158",4
"159",0
"160",1
"161",1
"162",1
"163",3
"164",0
"165",0
"166",1
"167",0
"168",0
"169",0
"170",0
"171",0
"172",2
"173",0
"174",1
"175",6
"176",1
"177",0
"178",12
"179",3
"180",1
"181",2
"182",1
"183",5
"184",1
"185",6
"186",4
"187",2
"188",4
"189",1
"190",1
"191",3
"192",1
"193",1
"194",6
"195",3
"196",3
"197",6
"198",3
"199",4
"200",1
"201",7
"202",1
"203",1
"204",1
"205",1
"206",0
"207",0
"208",0
"209",2
"210",0
"211",2
