"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",1
"11",0
"12",2
"13",3
"14",0
"15",5
"16",1
"17",0
"18",2
"19",2
"20",0
"21",1
"22",1
"23",0
"24",2
"25",2
"26",3
"27",1
"28",4
"29",1
"30",0
"31",3
"32",0
"33",1
"34",1
"35",1
"36",3
"37",1
"38",2
"39",3
"40",2
"41",2
"42",2
"43",1
"44",0
"45",1
"46",0
"47",1
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",1
"57",1
"58",0
"59",2
"60",2
"61",4
"62",2
"63",5
"64",3
"65",2
"66",3
"67",3
"68",4
"69",4
"70",6
"71",3
"72",1
"73",7
"74",5
"75",2
"76",6
"77",7
"78",6
"79",2
"80",8
"81",8
"82",2
"83",7
"84",7
"85",6
"86",5
"87",7
"88",2
"89",7
"90",3
"91",3
"92",4
"93",6
"94",2
"95",3
"96",6
"97",2
"98",2
"99",1
"100",0
"101",3
"102",2
"103",1
"104",2
"105",1
"106",1
"107",3
"108",1
"109",1
"110",2
"111",2
"112",1
"113",0
"114",4
"115",1
"116",0
"117",4
"118",1
"119",2
"120",4
"121",2
"122",3
"123",1
"124",2
"125",3
"126",2
"127",2
"128",2
"129",0
"130",1
"131",2
"132",0
"133",0
"134",3
"135",1
"136",0
"137",3
"138",1
"139",1
"140",3
"141",5
"142",3
"143",6
"144",8
"145",7
"146",3
"147",7
"148",4
"149",3
"150",3
"151",6
"152",2
"153",6
"154",2
"155",0
"156",4
"157",0
"158",1
"159",3
"160",0
"161",1
"162",0
"163",1
"164",0
"165",1
"166",0
"167",1
"168",0
"169",0
"170",1
"171",0
"172",2
"173",0
"174",1
"175",1
"176",1
"177",2
"178",2
"179",0
"180",2
"181",0
"182",0
"183",2
"184",1
"185",0
"186",1
"187",0
"188",0
"189",1
"190",0
"191",1
"192",0
"193",0
"194",1
"195",0
"196",1
"197",0
"198",2
"199",1
"200",0
"201",2
"202",0
"203",0
"204",1
"205",1
"206",1
"207",2
"208",1
"209",2
"210",0
"211",2
