"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",1
"11",1
"12",1
"13",2
"14",0
"15",4
"16",2
"17",1
"18",3
"19",3
"20",1
"21",3
"22",3
"23",2
"24",3
"25",3
"26",3
"27",6
"28",2
"29",6
"30",2
"31",1
"32",3
"33",3
"34",3
"35",3
"36",4
"37",5
"38",4
"39",6
"40",4
"41",9
"42",4
"43",6
"44",3
"45",3
"46",3
"47",9
"48",4
"49",3
"50",8
"51",3
"52",2
"53",7
"54",3
"55",2
"56",5
"57",7
"58",3
"59",7
"60",5
"61",1
"62",4
"63",1
"64",2
"65",3
"66",1
"67",4
"68",2
"69",0
"70",4
"71",1
"72",1
"73",8
"74",0
"75",2
"76",0
"77",1
"78",2
"79",0
"80",2
"81",1
"82",0
"83",0
"84",1
"85",1
"86",0
"87",2
"88",1
"89",0
"90",5
"91",2
"92",1
"93",4
"94",1
"95",2
"96",4
"97",5
"98",1
"99",7
"100",1
"101",5
"102",4
"103",1
"104",2
"105",3
"106",1
"107",4
"108",2
"109",4
"110",0
"111",5
"112",1
"113",1
"114",7
"115",0
"116",2
"117",0
"118",1
"119",2
"120",0
"121",1
"122",2
"123",2
"124",3
"125",0
"126",5
"127",1
"128",1
"129",3
"130",2
"131",0
"132",3
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",3
"143",0
"144",1
"145",0
"146",1
"147",1
"148",1
"149",1
"150",1
"151",2
"152",2
"153",3
"154",2
"155",3
"156",3
"157",4
"158",2
"159",4
"160",2
"161",2
"162",4
"163",4
"164",1
"165",6
"166",0
"167",2
"168",3
"169",0
"170",4
"171",0
"172",2
"173",1
"174",0
"175",2
"176",2
"177",3
"178",1
"179",1
"180",2
"181",2
"182",1
"183",1
"184",2
"185",1
"186",2
"187",2
"188",3
"189",4
"190",4
"191",1
"192",2
"193",3
"194",2
"195",4
"196",3
"197",2
"198",3
"199",2
"200",2
"201",0
"202",7
"203",0
"204",1
"205",3
"206",0
"207",2
"208",0
"209",0
"210",1
"211",0
