"","x"
"1",0
"2",0
"3",0
"4",1
"5",4
"6",0
"7",0
"8",0
"9",1
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",1
"19",0
"20",1
"21",3
"22",7
"23",4
"24",5
"25",1
"26",1
"27",1
"28",2
"29",15
"30",17
"31",2
"32",1
"33",2
"34",6
"35",20
"36",3
"37",2
"38",2
"39",4
"40",1
"41",7
"42",10
"43",8
"44",11
"45",5
"46",6
"47",3
"48",5
"49",1
"50",2
"51",1
"52",1
"53",7
"54",2
"55",4
"56",1
"57",3
"58",2
"59",3
"60",5
"61",5
"62",1
"63",1
"64",1
"65",3
"66",16
"67",12
"68",7
"69",4
"70",0
"71",1
"72",2
"73",0
"74",1
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",1
"82",3
"83",3
"84",2
"85",1
"86",0
"87",1
"88",3
"89",3
"90",6
"91",2
"92",2
"93",1
"94",0
"95",0
"96",0
"97",1
"98",0
"99",2
"100",7
"101",7
"102",5
"103",11
"104",11
"105",9
"106",7
"107",5
"108",3
"109",1
"110",1
"111",2
"112",2
"113",1
"114",3
"115",3
"116",2
"117",5
"118",5
"119",6
"120",2
"121",8
"122",1
"123",3
"124",4
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",1
"135",7
"136",1
"137",0
"138",1
"139",2
"140",7
"141",2
"142",1
"143",3
"144",1
"145",4
"146",4
"147",1
"148",2
"149",1
"150",4
"151",4
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",2
"162",2
"163",2
"164",4
"165",3
"166",2
"167",3
"168",3
"169",1
"170",3
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
"181",1
"182",0
"183",1
"184",1
"185",5
"186",8
"187",3
"188",5
"189",8
"190",3
"191",5
"192",5
"193",0
"194",0
"195",0
"196",1
"197",2
"198",0
"199",0
"200",0
"201",1
"202",3
"203",2
"204",0
"205",1
"206",1
"207",0
"208",0
"209",2
"210",1
"211",2
