"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",2
"7",1
"8",0
"9",4
"10",1
"11",0
"12",1
"13",0
"14",1
"15",0
"16",0
"17",1
"18",0
"19",0
"20",1
"21",0
"22",0
"23",3
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",1
"41",2
"42",3
"43",4
"44",4
"45",3
"46",1
"47",4
"48",2
"49",2
"50",4
"51",4
"52",5
"53",1
"54",0
"55",4
"56",1
"57",0
"58",1
"59",1
"60",0
"61",0
"62",1
"63",0
"64",0
"65",3
"66",0
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",0
"74",2
"75",0
"76",0
"77",0
"78",0
"79",1
"80",0
"81",1
"82",0
"83",0
"84",2
"85",0
"86",2
"87",0
"88",0
"89",2
"90",2
"91",0
"92",8
"93",0
"94",2
"95",6
"96",0
"97",5
"98",0
"99",0
"100",2
"101",0
"102",2
"103",0
"104",0
"105",0
"106",0
"107",0
"108",2
"109",0
"110",0
"111",2
"112",0
"113",1
"114",1
"115",0
"116",4
"117",0
"118",0
"119",4
"120",0
"121",0
"122",0
"123",1
"124",0
"125",1
"126",1
"127",0
"128",4
"129",0
"130",0
"131",8
"132",0
"133",0
"134",5
"135",1
"136",1
"137",2
"138",0
"139",2
"140",4
"141",0
"142",7
"143",0
"144",1
"145",0
"146",0
"147",4
"148",0
"149",0
"150",1
"151",0
"152",0
"153",0
"154",0
"155",0
"156",1
"157",1
"158",1
"159",0
"160",0
"161",0
"162",0
"163",1
"164",0
"165",0
"166",0
"167",0
"168",0
"169",1
"170",2
"171",0
"172",1
"173",0
"174",0
"175",4
"176",0
"177",1
"178",2
"179",1
"180",4
"181",0
"182",0
"183",1
"184",0
"185",0
"186",3
"187",1
"188",0
"189",9
"190",1
"191",1
"192",1
"193",1
"194",1
"195",1
"196",4
"197",1
"198",4
"199",4
"200",4
"201",4
"202",1
"203",5
"204",1
"205",6
"206",8
"207",8
"208",2
"209",6
"210",7
"211",0
