"","x"
"1",0
"2",0
"3",0
"4",2
"5",0
"6",0
"7",2
"8",0
"9",0
"10",0
"11",0
"12",1
"13",0
"14",4
"15",0
"16",0
"17",3
"18",1
"19",0
"20",1
"21",0
"22",0
"23",1
"24",1
"25",0
"26",5
"27",0
"28",0
"29",3
"30",0
"31",1
"32",2
"33",0
"34",0
"35",4
"36",0
"37",1
"38",0
"39",0
"40",2
"41",0
"42",0
"43",4
"44",1
"45",0
"46",4
"47",0
"48",0
"49",1
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",1
"57",0
"58",0
"59",1
"60",0
"61",0
"62",1
"63",0
"64",1
"65",0
"66",1
"67",1
"68",0
"69",2
"70",2
"71",0
"72",5
"73",1
"74",0
"75",4
"76",1
"77",1
"78",3
"79",2
"80",2
"81",1
"82",4
"83",0
"84",2
"85",5
"86",0
"87",2
"88",1
"89",0
"90",1
"91",0
"92",2
"93",0
"94",1
"95",1
"96",1
"97",1
"98",1
"99",3
"100",1
"101",0
"102",6
"103",0
"104",0
"105",2
"106",0
"107",2
"108",0
"109",1
"110",0
"111",1
"112",0
"113",1
"114",0
"115",0
"116",3
"117",0
"118",1
"119",4
"120",1
"121",2
"122",5
"123",1
"124",2
"125",2
"126",3
"127",0
"128",7
"129",0
"130",1
"131",1
"132",0
"133",0
"134",1
"135",1
"136",0
"137",3
"138",2
"139",1
"140",3
"141",3
"142",2
"143",5
"144",0
"145",8
"146",5
"147",2
"148",6
"149",3
"150",4
"151",12
"152",4
"153",4
"154",8
"155",4
"156",6
"157",7
"158",1
"159",10
"160",5
"161",3
"162",5
"163",9
"164",4
"165",5
"166",2
"167",1
"168",2
"169",0
"170",2
"171",1
"172",0
"173",4
"174",0
"175",2
"176",0
"177",0
"178",3
"179",1
"180",1
"181",4
"182",3
"183",2
"184",1
"185",3
"186",2
"187",3
"188",5
"189",5
"190",1
"191",6
"192",4
"193",2
"194",1
"195",3
"196",1
"197",3
"198",5
"199",2
"200",2
"201",4
"202",0
"203",5
"204",2
"205",0
"206",3
"207",0
"208",1
"209",2
"210",0
"211",5
