"","x"
"1",0
"2",0
"3",0
"4",1
"5",2
"6",2
"7",1
"8",3
"9",0
"10",1
"11",0
"12",0
"13",1
"14",8
"15",5
"16",3
"17",8
"18",6
"19",2
"20",7
"21",11
"22",9
"23",18
"24",1
"25",1
"26",1
"27",6
"28",2
"29",0
"30",0
"31",1
"32",0
"33",3
"34",1
"35",2
"36",1
"37",2
"38",8
"39",2
"40",4
"41",4
"42",0
"43",0
"44",0
"45",1
"46",3
"47",3
"48",0
"49",0
"50",1
"51",2
"52",7
"53",7
"54",7
"55",6
"56",4
"57",3
"58",0
"59",1
"60",0
"61",1
"62",1
"63",3
"64",3
"65",1
"66",0
"67",0
"68",0
"69",0
"70",0
"71",2
"72",6
"73",8
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",1
"82",4
"83",4
"84",3
"85",5
"86",6
"87",0
"88",0
"89",0
"90",0
"91",0
"92",2
"93",6
"94",2
"95",6
"96",4
"97",3
"98",5
"99",3
"100",18
"101",7
"102",3
"103",2
"104",4
"105",0
"106",2
"107",3
"108",6
"109",7
"110",5
"111",6
"112",12
"113",0
"114",3
"115",8
"116",6
"117",1
"118",3
"119",6
"120",7
"121",1
"122",2
"123",0
"124",3
"125",2
"126",5
"127",1
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",1
"136",0
"137",3
"138",2
"139",4
"140",0
"141",0
"142",0
"143",1
"144",3
"145",9
"146",8
"147",3
"148",1
"149",2
"150",6
"151",12
"152",3
"153",1
"154",4
"155",4
"156",4
"157",5
"158",0
"159",1
"160",1
"161",0
"162",2
"163",1
"164",6
"165",0
"166",1
"167",0
"168",1
"169",2
"170",4
"171",5
"172",8
"173",3
"174",5
"175",2
"176",0
"177",0
"178",1
"179",1
"180",3
"181",2
"182",2
"183",4
"184",2
"185",4
"186",0
"187",0
"188",0
"189",0
"190",1
"191",0
"192",0
"193",0
"194",0
"195",1
"196",0
"197",2
"198",1
"199",1
"200",4
"201",4
"202",1
"203",2
"204",5
"205",8
"206",1
"207",0
"208",1
"209",2
"210",5
"211",6
