"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",0
"8",0
"9",0
"10",1
"11",4
"12",1
"13",0
"14",2
"15",1
"16",3
"17",1
"18",0
"19",3
"20",2
"21",4
"22",2
"23",0
"24",5
"25",2
"26",5
"27",0
"28",0
"29",2
"30",4
"31",3
"32",1
"33",0
"34",5
"35",3
"36",2
"37",0
"38",1
"39",4
"40",1
"41",2
"42",1
"43",0
"44",5
"45",1
"46",1
"47",1
"48",1
"49",4
"50",1
"51",1
"52",1
"53",0
"54",4
"55",2
"56",1
"57",2
"58",0
"59",5
"60",6
"61",1
"62",0
"63",0
"64",3
"65",5
"66",1
"67",0
"68",2
"69",5
"70",4
"71",0
"72",0
"73",3
"74",6
"75",2
"76",0
"77",0
"78",9
"79",1
"80",0
"81",0
"82",0
"83",8
"84",1
"85",0
"86",0
"87",2
"88",2
"89",1
"90",0
"91",1
"92",2
"93",5
"94",1
"95",1
"96",1
"97",2
"98",5
"99",2
"100",0
"101",2
"102",1
"103",2
"104",1
"105",0
"106",1
"107",0
"108",4
"109",0
"110",0
"111",0
"112",2
"113",4
"114",0
"115",1
"116",0
"117",3
"118",1
"119",1
"120",1
"121",3
"122",1
"123",2
"124",0
"125",1
"126",4
"127",1
"128",1
"129",0
"130",1
"131",2
"132",4
"133",0
"134",1
"135",1
"136",2
"137",1
"138",0
"139",1
"140",2
"141",0
"142",1
"143",1
"144",1
"145",1
"146",2
"147",2
"148",4
"149",0
"150",2
"151",1
"152",4
"153",3
"154",1
"155",3
"156",3
"157",6
"158",1
"159",1
"160",2
"161",1
"162",5
"163",2
"164",1
"165",0
"166",2
"167",2
"168",4
"169",1
"170",0
"171",0
"172",3
"173",6
"174",2
"175",0
"176",0
"177",5
"178",5
"179",1
"180",0
"181",2
"182",3
"183",4
"184",2
"185",0
"186",2
"187",1
"188",2
"189",3
"190",3
"191",5
"192",1
"193",3
"194",3
"195",2
"196",3
"197",3
"198",2
"199",0
"200",3
"201",1
"202",2
"203",2
"204",0
"205",4
"206",3
"207",3
"208",0
"209",1
"210",4
"211",3
