"","x"
"1",0
"2",0
"3",0
"4",2
"5",0
"6",1
"7",1
"8",0
"9",1
"10",1
"11",2
"12",0
"13",0
"14",3
"15",0
"16",0
"17",0
"18",2
"19",0
"20",2
"21",0
"22",1
"23",4
"24",0
"25",4
"26",3
"27",0
"28",3
"29",1
"30",0
"31",6
"32",0
"33",0
"34",1
"35",0
"36",2
"37",1
"38",0
"39",3
"40",0
"41",1
"42",3
"43",1
"44",1
"45",3
"46",0
"47",2
"48",0
"49",1
"50",1
"51",1
"52",1
"53",2
"54",3
"55",3
"56",3
"57",3
"58",3
"59",2
"60",7
"61",4
"62",3
"63",5
"64",1
"65",4
"66",3
"67",3
"68",3
"69",2
"70",3
"71",8
"72",2
"73",7
"74",5
"75",2
"76",5
"77",3
"78",4
"79",5
"80",1
"81",3
"82",3
"83",1
"84",4
"85",1
"86",4
"87",2
"88",1
"89",4
"90",0
"91",5
"92",1
"93",1
"94",3
"95",2
"96",3
"97",2
"98",3
"99",5
"100",5
"101",2
"102",4
"103",2
"104",7
"105",5
"106",2
"107",9
"108",5
"109",2
"110",4
"111",2
"112",2
"113",3
"114",1
"115",1
"116",0
"117",2
"118",0
"119",1
"120",0
"121",0
"122",2
"123",0
"124",0
"125",3
"126",1
"127",0
"128",3
"129",2
"130",0
"131",2
"132",0
"133",0
"134",2
"135",0
"136",2
"137",1
"138",0
"139",3
"140",0
"141",1
"142",1
"143",1
"144",1
"145",1
"146",2
"147",8
"148",2
"149",2
"150",4
"151",2
"152",2
"153",2
"154",1
"155",1
"156",4
"157",0
"158",2
"159",0
"160",3
"161",2
"162",2
"163",6
"164",0
"165",8
"166",0
"167",0
"168",4
"169",0
"170",0
"171",1
"172",1
"173",0
"174",4
"175",0
"176",1
"177",1
"178",0
"179",0
"180",0
"181",0
"182",0
"183",1
"184",1
"185",1
"186",2
"187",2
"188",0
"189",4
"190",3
"191",0
"192",3
"193",1
"194",0
"195",1
"196",0
"197",2
"198",1
"199",1
"200",0
"201",0
"202",1
"203",0
"204",2
"205",1
"206",0
"207",0
"208",3
"209",0
"210",0
"211",1
