"","x"
"1",0
"2",0
"3",0
"4",1
"5",3
"6",3
"7",9
"8",7
"9",4
"10",2
"11",4
"12",2
"13",4
"14",3
"15",3
"16",5
"17",8
"18",5
"19",5
"20",4
"21",2
"22",1
"23",3
"24",3
"25",3
"26",1
"27",0
"28",1
"29",4
"30",2
"31",3
"32",5
"33",6
"34",5
"35",3
"36",3
"37",5
"38",7
"39",5
"40",9
"41",4
"42",3
"43",4
"44",11
"45",5
"46",2
"47",1
"48",3
"49",4
"50",3
"51",3
"52",2
"53",6
"54",4
"55",3
"56",4
"57",4
"58",3
"59",4
"60",5
"61",1
"62",0
"63",0
"64",0
"65",1
"66",5
"67",4
"68",1
"69",2
"70",4
"71",2
"72",0
"73",0
"74",1
"75",0
"76",0
"77",1
"78",1
"79",2
"80",4
"81",4
"82",7
"83",1
"84",1
"85",4
"86",1
"87",2
"88",5
"89",4
"90",6
"91",2
"92",0
"93",0
"94",0
"95",0
"96",0
"97",1
"98",0
"99",0
"100",1
"101",3
"102",3
"103",2
"104",3
"105",3
"106",2
"107",3
"108",2
"109",5
"110",2
"111",3
"112",0
"113",0
"114",0
"115",0
"116",0
"117",2
"118",1
"119",2
"120",1
"121",3
"122",7
"123",6
"124",2
"125",2
"126",2
"127",4
"128",3
"129",4
"130",2
"131",5
"132",4
"133",3
"134",6
"135",6
"136",5
"137",4
"138",3
"139",2
"140",2
"141",4
"142",1
"143",1
"144",1
"145",1
"146",4
"147",2
"148",3
"149",2
"150",3
"151",2
"152",2
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",1
"160",2
"161",2
"162",3
"163",2
"164",3
"165",7
"166",5
"167",5
"168",2
"169",6
"170",9
"171",6
"172",1
"173",3
"174",5
"175",7
"176",4
"177",3
"178",2
"179",7
"180",2
"181",4
"182",3
"183",1
"184",3
"185",2
"186",1
"187",1
"188",8
"189",6
"190",1
"191",3
"192",5
"193",6
"194",7
"195",6
"196",11
"197",9
"198",8
"199",7
"200",4
"201",4
"202",4
"203",6
"204",5
"205",5
"206",2
"207",0
"208",0
"209",0
"210",0
"211",1
