"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",2
"7",0
"8",0
"9",1
"10",0
"11",4
"12",0
"13",0
"14",0
"15",1
"16",0
"17",1
"18",2
"19",0
"20",2
"21",0
"22",2
"23",3
"24",0
"25",0
"26",0
"27",2
"28",2
"29",1
"30",0
"31",0
"32",1
"33",1
"34",1
"35",0
"36",0
"37",1
"38",3
"39",1
"40",0
"41",0
"42",2
"43",3
"44",2
"45",0
"46",1
"47",4
"48",7
"49",1
"50",0
"51",1
"52",3
"53",14
"54",0
"55",0
"56",1
"57",4
"58",13
"59",1
"60",0
"61",0
"62",1
"63",9
"64",1
"65",1
"66",0
"67",2
"68",0
"69",1
"70",1
"71",0
"72",2
"73",0
"74",3
"75",1
"76",2
"77",1
"78",3
"79",8
"80",1
"81",5
"82",0
"83",4
"84",2
"85",7
"86",1
"87",0
"88",5
"89",7
"90",3
"91",0
"92",1
"93",2
"94",11
"95",0
"96",0
"97",4
"98",4
"99",2
"100",0
"101",0
"102",0
"103",6
"104",0
"105",1
"106",0
"107",0
"108",9
"109",0
"110",1
"111",1
"112",1
"113",1
"114",2
"115",1
"116",3
"117",0
"118",3
"119",12
"120",0
"121",0
"122",2
"123",4
"124",2
"125",0
"126",1
"127",2
"128",0
"129",2
"130",1
"131",1
"132",0
"133",3
"134",1
"135",0
"136",2
"137",0
"138",4
"139",2
"140",0
"141",1
"142",0
"143",11
"144",1
"145",2
"146",1
"147",0
"148",6
"149",5
"150",3
"151",0
"152",1
"153",12
"154",2
"155",2
"156",2
"157",1
"158",14
"159",4
"160",2
"161",0
"162",5
"163",5
"164",3
"165",1
"166",0
"167",3
"168",1
"169",2
"170",0
"171",0
"172",1
"173",2
"174",4
"175",3
"176",1
"177",1
"178",3
"179",4
"180",5
"181",0
"182",7
"183",4
"184",6
"185",0
"186",0
"187",8
"188",3
"189",4
"190",0
"191",1
"192",4
"193",8
"194",7
"195",0
"196",0
"197",7
"198",11
"199",0
"200",0
"201",3
"202",9
"203",0
"204",0
"205",0
"206",22
"207",1
"208",3
"209",0
"210",0
"211",22
