"","x"
"1",0
"2",1
"3",3
"4",3
"5",1
"6",3
"7",3
"8",3
"9",5
"10",4
"11",3
"12",1
"13",2
"14",4
"15",5
"16",2
"17",3
"18",4
"19",5
"20",2
"21",2
"22",1
"23",4
"24",5
"25",4
"26",2
"27",2
"28",4
"29",5
"30",3
"31",6
"32",4
"33",2
"34",1
"35",1
"36",2
"37",4
"38",3
"39",3
"40",3
"41",1
"42",2
"43",2
"44",3
"45",4
"46",7
"47",7
"48",8
"49",4
"50",5
"51",8
"52",11
"53",6
"54",5
"55",4
"56",2
"57",2
"58",4
"59",8
"60",3
"61",4
"62",2
"63",3
"64",2
"65",1
"66",1
"67",4
"68",5
"69",6
"70",7
"71",3
"72",3
"73",1
"74",2
"75",3
"76",5
"77",2
"78",3
"79",1
"80",1
"81",3
"82",5
"83",3
"84",4
"85",3
"86",2
"87",1
"88",0
"89",0
"90",0
"91",2
"92",4
"93",3
"94",7
"95",4
"96",3
"97",4
"98",2
"99",3
"100",2
"101",2
"102",1
"103",2
"104",4
"105",2
"106",4
"107",1
"108",3
"109",4
"110",2
"111",3
"112",0
"113",1
"114",1
"115",1
"116",1
"117",1
"118",3
"119",4
"120",5
"121",3
"122",4
"123",7
"124",5
"125",7
"126",8
"127",4
"128",3
"129",5
"130",4
"131",2
"132",3
"133",3
"134",1
"135",1
"136",1
"137",2
"138",5
"139",2
"140",3
"141",3
"142",4
"143",3
"144",1
"145",1
"146",1
"147",3
"148",2
"149",8
"150",6
"151",5
"152",3
"153",5
"154",5
"155",4
"156",2
"157",2
"158",4
"159",8
"160",8
"161",5
"162",4
"163",5
"164",3
"165",4
"166",4
"167",3
"168",3
"169",4
"170",5
"171",2
"172",3
"173",0
"174",1
"175",1
"176",0
"177",0
"178",0
"179",0
"180",0
"181",0
"182",0
"183",0
"184",0
"185",1
"186",2
"187",2
"188",3
"189",7
"190",7
"191",4
"192",3
"193",8
"194",6
"195",6
"196",4
"197",7
"198",3
"199",2
"200",4
"201",2
"202",1
"203",1
"204",1
"205",3
"206",1
"207",2
"208",2
"209",2
"210",3
"211",2
