"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",1
"10",1
"11",1
"12",0
"13",1
"14",0
"15",3
"16",0
"17",0
"18",0
"19",0
"20",1
"21",1
"22",0
"23",0
"24",0
"25",5
"26",0
"27",0
"28",0
"29",0
"30",6
"31",0
"32",0
"33",0
"34",0
"35",3
"36",0
"37",0
"38",0
"39",1
"40",2
"41",0
"42",0
"43",0
"44",2
"45",2
"46",0
"47",0
"48",0
"49",2
"50",0
"51",0
"52",0
"53",0
"54",2
"55",0
"56",1
"57",0
"58",0
"59",1
"60",0
"61",1
"62",0
"63",0
"64",0
"65",1
"66",0
"67",0
"68",0
"69",0
"70",2
"71",1
"72",0
"73",0
"74",0
"75",6
"76",1
"77",0
"78",0
"79",0
"80",5
"81",1
"82",1
"83",0
"84",1
"85",6
"86",0
"87",2
"88",0
"89",4
"90",6
"91",0
"92",1
"93",1
"94",8
"95",2
"96",0
"97",0
"98",0
"99",9
"100",1
"101",0
"102",0
"103",1
"104",5
"105",0
"106",2
"107",0
"108",4
"109",0
"110",1
"111",0
"112",0
"113",4
"114",0
"115",1
"116",0
"117",1
"118",1
"119",1
"120",0
"121",0
"122",3
"123",3
"124",1
"125",0
"126",0
"127",7
"128",5
"129",1
"130",0
"131",0
"132",6
"133",3
"134",1
"135",0
"136",0
"137",9
"138",5
"139",3
"140",0
"141",0
"142",4
"143",11
"144",0
"145",0
"146",0
"147",6
"148",3
"149",1
"150",0
"151",0
"152",2
"153",3
"154",2
"155",0
"156",1
"157",2
"158",3
"159",4
"160",1
"161",0
"162",1
"163",4
"164",3
"165",1
"166",0
"167",0
"168",5
"169",4
"170",1
"171",0
"172",0
"173",7
"174",7
"175",0
"176",1
"177",0
"178",15
"179",0
"180",1
"181",0
"182",1
"183",2
"184",0
"185",3
"186",1
"187",1
"188",2
"189",0
"190",6
"191",0
"192",2
"193",0
"194",0
"195",1
"196",1
"197",1
"198",0
"199",1
"200",2
"201",1
"202",0
"203",0
"204",4
"205",0
"206",1
"207",0
"208",2
"209",1
"210",1
"211",0
