"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",1
"8",1
"9",1
"10",0
"11",0
"12",2
"13",4
"14",1
"15",2
"16",0
"17",2
"18",3
"19",1
"20",3
"21",1
"22",1
"23",3
"24",1
"25",2
"26",0
"27",1
"28",2
"29",2
"30",7
"31",0
"32",1
"33",2
"34",4
"35",5
"36",0
"37",1
"38",1
"39",7
"40",3
"41",0
"42",2
"43",1
"44",8
"45",0
"46",1
"47",3
"48",3
"49",2
"50",0
"51",3
"52",0
"53",7
"54",0
"55",0
"56",1
"57",1
"58",1
"59",0
"60",0
"61",3
"62",1
"63",0
"64",1
"65",0
"66",7
"67",1
"68",2
"69",0
"70",0
"71",3
"72",2
"73",3
"74",0
"75",1
"76",6
"77",3
"78",1
"79",1
"80",1
"81",5
"82",3
"83",4
"84",1
"85",4
"86",2
"87",1
"88",2
"89",2
"90",2
"91",2
"92",3
"93",1
"94",3
"95",3
"96",4
"97",1
"98",2
"99",2
"100",5
"101",3
"102",0
"103",3
"104",3
"105",7
"106",2
"107",0
"108",2
"109",4
"110",6
"111",1
"112",0
"113",1
"114",2
"115",2
"116",3
"117",1
"118",4
"119",2
"120",4
"121",0
"122",3
"123",4
"124",3
"125",1
"126",1
"127",4
"128",4
"129",2
"130",2
"131",0
"132",4
"133",9
"134",0
"135",1
"136",1
"137",9
"138",0
"139",0
"140",1
"141",3
"142",4
"143",0
"144",1
"145",3
"146",2
"147",2
"148",1
"149",2
"150",3
"151",4
"152",3
"153",1
"154",3
"155",5
"156",4
"157",4
"158",0
"159",1
"160",4
"161",4
"162",5
"163",0
"164",4
"165",2
"166",8
"167",0
"168",1
"169",2
"170",8
"171",1
"172",1
"173",2
"174",2
"175",5
"176",0
"177",0
"178",6
"179",4
"180",2
"181",0
"182",0
"183",4
"184",5
"185",0
"186",0
"187",0
"188",3
"189",7
"190",0
"191",0
"192",0
"193",9
"194",4
"195",1
"196",0
"197",1
"198",3
"199",5
"200",0
"201",1
"202",2
"203",4
"204",2
"205",0
"206",1
"207",2
"208",4
"209",0
"210",1
"211",1
