"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",1
"10",0
"11",0
"12",0
"13",0
"14",2
"15",0
"16",1
"17",0
"18",0
"19",3
"20",1
"21",3
"22",0
"23",0
"24",0
"25",1
"26",1
"27",0
"28",0
"29",0
"30",3
"31",2
"32",0
"33",0
"34",0
"35",14
"36",4
"37",1
"38",1
"39",1
"40",8
"41",1
"42",0
"43",1
"44",4
"45",6
"46",0
"47",0
"48",6
"49",2
"50",2
"51",0
"52",0
"53",4
"54",5
"55",0
"56",0
"57",0
"58",5
"59",1
"60",0
"61",0
"62",3
"63",0
"64",0
"65",0
"66",1
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",1
"74",0
"75",1
"76",0
"77",1
"78",3
"79",0
"80",5
"81",0
"82",7
"83",0
"84",1
"85",0
"86",0
"87",7
"88",1
"89",2
"90",0
"91",0
"92",8
"93",2
"94",3
"95",0
"96",2
"97",9
"98",3
"99",3
"100",1
"101",1
"102",13
"103",0
"104",1
"105",0
"106",8
"107",4
"108",3
"109",0
"110",3
"111",8
"112",1
"113",0
"114",2
"115",2
"116",9
"117",1
"118",0
"119",0
"120",3
"121",2
"122",3
"123",0
"124",0
"125",2
"126",11
"127",2
"128",0
"129",1
"130",9
"131",7
"132",1
"133",0
"134",6
"135",6
"136",8
"137",2
"138",0
"139",6
"140",0
"141",10
"142",2
"143",0
"144",1
"145",0
"146",3
"147",0
"148",0
"149",2
"150",1
"151",0
"152",0
"153",0
"154",2
"155",0
"156",1
"157",0
"158",0
"159",0
"160",2
"161",0
"162",0
"163",0
"164",0
"165",2
"166",0
"167",0
"168",1
"169",0
"170",2
"171",0
"172",0
"173",1
"174",0
"175",4
"176",0
"177",3
"178",1
"179",0
"180",1
"181",1
"182",0
"183",2
"184",0
"185",3
"186",0
"187",2
"188",3
"189",1
"190",0
"191",0
"192",2
"193",1
"194",2
"195",0
"196",0
"197",0
"198",0
"199",0
"200",0
"201",0
"202",1
"203",0
"204",0
"205",1
"206",2
"207",4
"208",0
"209",2
"210",3
"211",16
