"","x"
"1",0
"2",0
"3",0
"4",1
"5",2
"6",1
"7",2
"8",1
"9",1
"10",4
"11",1
"12",5
"13",4
"14",0
"15",5
"16",1
"17",1
"18",4
"19",2
"20",2
"21",3
"22",0
"23",1
"24",5
"25",0
"26",4
"27",1
"28",0
"29",3
"30",0
"31",0
"32",1
"33",0
"34",0
"35",2
"36",1
"37",0
"38",3
"39",0
"40",0
"41",2
"42",0
"43",0
"44",1
"45",0
"46",1
"47",0
"48",0
"49",2
"50",0
"51",0
"52",1
"53",1
"54",0
"55",3
"56",0
"57",1
"58",3
"59",0
"60",1
"61",0
"62",0
"63",0
"64",2
"65",0
"66",1
"67",1
"68",3
"69",2
"70",4
"71",1
"72",4
"73",2
"74",1
"75",3
"76",4
"77",1
"78",2
"79",2
"80",0
"81",5
"82",0
"83",1
"84",1
"85",0
"86",2
"87",2
"88",0
"89",4
"90",2
"91",1
"92",3
"93",3
"94",1
"95",4
"96",6
"97",0
"98",3
"99",2
"100",0
"101",1
"102",0
"103",0
"104",2
"105",1
"106",0
"107",1
"108",0
"109",2
"110",1
"111",1
"112",3
"113",1
"114",0
"115",4
"116",0
"117",0
"118",4
"119",0
"120",0
"121",1
"122",0
"123",1
"124",1
"125",0
"126",0
"127",1
"128",1
"129",0
"130",1
"131",2
"132",1
"133",2
"134",5
"135",0
"136",3
"137",2
"138",0
"139",7
"140",0
"141",1
"142",2
"143",0
"144",3
"145",0
"146",0
"147",0
"148",0
"149",1
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",1
"159",0
"160",0
"161",0
"162",0
"163",1
"164",1
"165",1
"166",2
"167",1
"168",2
"169",2
"170",1
"171",5
"172",2
"173",5
"174",4
"175",0
"176",8
"177",0
"178",0
"179",4
"180",1
"181",0
"182",4
"183",0
"184",3
"185",1
"186",0
"187",3
"188",0
"189",2
"190",1
"191",0
"192",1
"193",0
"194",2
"195",1
"196",1
"197",2
"198",1
"199",0
"200",2
"201",0
"202",0
"203",1
"204",1
"205",0
"206",0
"207",3
"208",0
"209",0
"210",2
"211",1
