"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",1
"8",0
"9",2
"10",0
"11",4
"12",0
"13",2
"14",0
"15",0
"16",0
"17",0
"18",1
"19",0
"20",0
"21",0
"22",0
"23",1
"24",2
"25",0
"26",0
"27",1
"28",2
"29",2
"30",1
"31",2
"32",1
"33",3
"34",1
"35",0
"36",4
"37",1
"38",1
"39",0
"40",1
"41",0
"42",2
"43",0
"44",1
"45",0
"46",0
"47",0
"48",0
"49",0
"50",1
"51",0
"52",0
"53",0
"54",0
"55",0
"56",1
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",1
"65",2
"66",0
"67",0
"68",0
"69",0
"70",1
"71",0
"72",1
"73",0
"74",0
"75",0
"76",2
"77",3
"78",0
"79",0
"80",1
"81",1
"82",1
"83",0
"84",2
"85",1
"86",5
"87",0
"88",2
"89",0
"90",1
"91",5
"92",1
"93",2
"94",0
"95",3
"96",1
"97",0
"98",3
"99",2
"100",2
"101",0
"102",0
"103",6
"104",1
"105",0
"106",1
"107",0
"108",6
"109",0
"110",0
"111",0
"112",1
"113",4
"114",0
"115",1
"116",0
"117",1
"118",0
"119",0
"120",0
"121",4
"122",1
"123",0
"124",0
"125",0
"126",7
"127",0
"128",1
"129",1
"130",1
"131",6
"132",0
"133",0
"134",0
"135",9
"136",8
"137",1
"138",1
"139",1
"140",13
"141",9
"142",0
"143",0
"144",0
"145",5
"146",3
"147",0
"148",1
"149",0
"150",12
"151",2
"152",0
"153",2
"154",0
"155",7
"156",1
"157",0
"158",0
"159",0
"160",4
"161",1
"162",0
"163",0
"164",0
"165",2
"166",1
"167",2
"168",0
"169",3
"170",3
"171",3
"172",1
"173",1
"174",3
"175",9
"176",4
"177",3
"178",2
"179",8
"180",15
"181",4
"182",1
"183",6
"184",15
"185",1
"186",4
"187",3
"188",2
"189",0
"190",1
"191",3
"192",8
"193",1
"194",0
"195",0
"196",6
"197",2
"198",2
"199",0
"200",1
"201",3
"202",6
"203",0
"204",1
"205",0
"206",6
"207",1
"208",0
"209",2
"210",2
"211",5
