"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",1
"11",1
"12",0
"13",2
"14",2
"15",0
"16",1
"17",1
"18",1
"19",2
"20",0
"21",1
"22",2
"23",0
"24",2
"25",2
"26",2
"27",2
"28",4
"29",1
"30",4
"31",4
"32",1
"33",4
"34",1
"35",2
"36",3
"37",2
"38",1
"39",3
"40",2
"41",2
"42",2
"43",3
"44",4
"45",2
"46",3
"47",5
"48",4
"49",1
"50",5
"51",2
"52",1
"53",3
"54",2
"55",3
"56",2
"57",2
"58",4
"59",3
"60",2
"61",2
"62",7
"63",0
"64",5
"65",3
"66",0
"67",4
"68",1
"69",1
"70",4
"71",1
"72",0
"73",3
"74",0
"75",0
"76",3
"77",0
"78",0
"79",2
"80",1
"81",1
"82",4
"83",0
"84",2
"85",5
"86",1
"87",4
"88",5
"89",2
"90",6
"91",3
"92",5
"93",5
"94",1
"95",3
"96",1
"97",1
"98",1
"99",1
"100",1
"101",3
"102",3
"103",2
"104",4
"105",3
"106",0
"107",4
"108",0
"109",0
"110",3
"111",0
"112",0
"113",0
"114",0
"115",1
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",1
"141",0
"142",3
"143",0
"144",0
"145",7
"146",0
"147",2
"148",0
"149",0
"150",1
"151",1
"152",0
"153",2
"154",2
"155",0
"156",3
"157",2
"158",0
"159",3
"160",1
"161",0
"162",3
"163",0
"164",0
"165",1
"166",0
"167",2
"168",0
"169",1
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",1
"177",0
"178",1
"179",1
"180",0
"181",0
"182",0
"183",0
"184",0
"185",1
"186",0
"187",1
"188",1
"189",1
"190",3
"191",3
"192",1
"193",2
"194",2
"195",1
"196",3
"197",1
"198",3
"199",2
"200",0
"201",2
"202",2
"203",0
"204",0
"205",3
"206",0
"207",0
"208",0
"209",1
"210",0
"211",1
