"","x"
"1",0
"2",0
"3",0
"4",2
"5",0
"6",0
"7",0
"8",1
"9",0
"10",0
"11",2
"12",1
"13",0
"14",3
"15",3
"16",1
"17",3
"18",2
"19",1
"20",6
"21",3
"22",6
"23",4
"24",4
"25",3
"26",3
"27",6
"28",2
"29",6
"30",4
"31",4
"32",1
"33",6
"34",4
"35",2
"36",3
"37",4
"38",2
"39",2
"40",1
"41",3
"42",1
"43",2
"44",5
"45",2
"46",1
"47",8
"48",2
"49",3
"50",6
"51",2
"52",1
"53",7
"54",3
"55",2
"56",5
"57",3
"58",2
"59",4
"60",4
"61",4
"62",4
"63",6
"64",6
"65",2
"66",9
"67",6
"68",2
"69",5
"70",7
"71",0
"72",3
"73",1
"74",1
"75",3
"76",1
"77",1
"78",0
"79",3
"80",3
"81",2
"82",2
"83",2
"84",2
"85",1
"86",2
"87",4
"88",1
"89",3
"90",2
"91",5
"92",3
"93",5
"94",5
"95",4
"96",2
"97",3
"98",3
"99",4
"100",3
"101",3
"102",3
"103",3
"104",4
"105",0
"106",3
"107",4
"108",0
"109",4
"110",0
"111",0
"112",1
"113",0
"114",0
"115",2
"116",2
"117",0
"118",3
"119",1
"120",0
"121",2
"122",0
"123",0
"124",3
"125",1
"126",0
"127",2
"128",0
"129",0
"130",2
"131",0
"132",0
"133",5
"134",0
"135",1
"136",5
"137",0
"138",2
"139",3
"140",0
"141",4
"142",0
"143",1
"144",2
"145",2
"146",0
"147",1
"148",1
"149",0
"150",0
"151",1
"152",0
"153",0
"154",2
"155",1
"156",2
"157",2
"158",4
"159",3
"160",2
"161",1
"162",3
"163",3
"164",2
"165",2
"166",1
"167",3
"168",2
"169",0
"170",8
"171",2
"172",0
"173",10
"174",1
"175",0
"176",6
"177",1
"178",2
"179",6
"180",2
"181",2
"182",5
"183",2
"184",3
"185",3
"186",5
"187",0
"188",5
"189",1
"190",1
"191",4
"192",1
"193",2
"194",1
"195",3
"196",1
"197",2
"198",4
"199",1
"200",3
"201",6
"202",2
"203",2
"204",1
"205",3
"206",1
"207",1
"208",3
"209",1
"210",5
"211",4
