"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",1
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",1
"15",0
"16",0
"17",2
"18",0
"19",1
"20",0
"21",2
"22",0
"23",0
"24",0
"25",0
"26",2
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",1
"41",0
"42",0
"43",2
"44",0
"45",0
"46",0
"47",0
"48",3
"49",0
"50",1
"51",0
"52",0
"53",5
"54",3
"55",0
"56",1
"57",0
"58",3
"59",2
"60",1
"61",2
"62",0
"63",6
"64",0
"65",7
"66",0
"67",4
"68",2
"69",0
"70",0
"71",1
"72",11
"73",0
"74",0
"75",0
"76",1
"77",6
"78",1
"79",1
"80",0
"81",1
"82",6
"83",0
"84",0
"85",1
"86",3
"87",2
"88",0
"89",0
"90",1
"91",4
"92",1
"93",0
"94",0
"95",4
"96",5
"97",3
"98",0
"99",0
"100",5
"101",9
"102",0
"103",0
"104",0
"105",1
"106",1
"107",0
"108",0
"109",2
"110",0
"111",0
"112",0
"113",1
"114",3
"115",0
"116",0
"117",0
"118",2
"119",4
"120",1
"121",0
"122",1
"123",0
"124",2
"125",0
"126",0
"127",4
"128",0
"129",0
"130",0
"131",1
"132",1
"133",0
"134",0
"135",0
"136",2
"137",0
"138",3
"139",1
"140",0
"141",3
"142",0
"143",6
"144",1
"145",0
"146",0
"147",0
"148",2
"149",0
"150",1
"151",0
"152",0
"153",2
"154",4
"155",3
"156",1
"157",1
"158",3
"159",3
"160",2
"161",1
"162",0
"163",1
"164",1
"165",0
"166",0
"167",1
"168",3
"169",4
"170",0
"171",0
"172",0
"173",4
"174",0
"175",0
"176",1
"177",1
"178",0
"179",0
"180",0
"181",1
"182",0
"183",0
"184",0
"185",2
"186",1
"187",0
"188",0
"189",0
"190",0
"191",1
"192",1
"193",0
"194",1
"195",1
"196",3
"197",0
"198",0
"199",0
"200",0
"201",7
"202",0
"203",3
"204",0
"205",1
"206",0
"207",2
"208",1
"209",0
"210",0
"211",1
