"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",4
"7",1
"8",2
"9",1
"10",5
"11",15
"12",8
"13",9
"14",20
"15",50
"16",52
"17",37
"18",28
"19",22
"20",76
"21",34
"22",28
"23",32
"24",19
"25",37
"26",23
"27",7
"28",15
"29",19
"30",18
"31",27
"32",12
"33",15
"34",9
"35",21
"36",13
"37",10
"38",19
"39",13
"40",18
"41",9
"42",7
"43",24
"44",20
"45",18
"46",16
"47",14
"48",24
"49",52
"50",17
"51",17
"52",21
"53",53
"54",37
"55",63
"56",46
"57",45
"58",75
"59",92
"60",84
"61",104
"62",75
"63",141
"64",211
"65",141
"66",151
"67",182
"68",140
"69",170
"70",81
"71",124
"72",202
"73",121
"74",95
"75",73
"76",39
"77",81
"78",36
"79",52
"80",52
"81",22
"82",13
"83",13
"84",24
"85",14
"86",10
"87",9
"88",8
"89",8
"90",17
"91",12
"92",7
"93",4
"94",9
"95",19
"96",8
"97",7
"98",9
"99",21
"100",17
"101",14
"102",20
"103",63
"104",60
"105",36
"106",23
"107",38
"108",72
"109",92
"110",59
"111",108
"112",112
"113",91
"114",113
"115",200
"116",76
"117",130
"118",161
"119",196
"120",334
"121",125
"122",103
"123",83
"124",95
"125",213
"126",89
"127",46
"128",30
"129",60
"130",45
"131",69
"132",14
"133",21
"134",22
"135",58
"136",9
"137",47
"138",20
"139",14
"140",23
"141",15
"142",14
"143",36
"144",8
"145",33
"146",6
"147",23
"148",22
"149",37
"150",20
"151",11
"152",18
"153",26
"154",53
"155",25
"156",39
"157",44
"158",24
"159",41
"160",70
"161",65
"162",81
"163",45
"164",53
"165",175
"166",106
"167",92
"168",62
"169",130
"170",226
"171",231
"172",97
"173",101
"174",388
"175",234
"176",299
"177",171
"178",208
"179",138
"180",70
"181",214
"182",109
"183",100
"184",44
"185",50
"186",54
"187",31
"188",31
"189",17
"190",10
"191",16
"192",23
"193",27
"194",9
"195",11
"196",16
"197",6
"198",16
"199",5
"200",5
"201",7
"202",16
"203",18
"204",7
"205",8
"206",11
"207",32
"208",22
"209",18
"210",25
"211",30
