"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",5
"7",2
"8",4
"9",10
"10",24
"11",57
"12",22
"13",41
"14",62
"15",32
"16",46
"17",63
"18",12
"19",17
"20",52
"21",11
"22",36
"23",42
"24",6
"25",25
"26",24
"27",0
"28",3
"29",10
"30",2
"31",6
"32",32
"33",5
"34",3
"35",24
"36",19
"37",5
"38",37
"39",51
"40",2
"41",61
"42",10
"43",27
"44",28
"45",5
"46",38
"47",13
"48",14
"49",13
"50",5
"51",20
"52",11
"53",9
"54",36
"55",102
"56",81
"57",46
"58",56
"59",43
"60",8
"61",28
"62",163
"63",45
"64",38
"65",191
"66",90
"67",103
"68",111
"69",74
"70",32
"71",30
"72",42
"73",4
"74",20
"75",78
"76",3
"77",31
"78",16
"79",5
"80",13
"81",4
"82",12
"83",5
"84",12
"85",3
"86",21
"87",8
"88",1
"89",1
"90",2
"91",4
"92",2
"93",2
"94",9
"95",2
"96",15
"97",3
"98",10
"99",21
"100",5
"101",50
"102",3
"103",19
"104",36
"105",7
"106",29
"107",6
"108",23
"109",18
"110",45
"111",70
"112",32
"113",27
"114",74
"115",90
"116",55
"117",96
"118",19
"119",157
"120",67
"121",5
"122",43
"123",6
"124",13
"125",19
"126",10
"127",9
"128",10
"129",7
"130",12
"131",6
"132",2
"133",2
"134",6
"135",14
"136",0
"137",60
"138",6
"139",2
"140",18
"141",3
"142",2
"143",13
"144",10
"145",7
"146",4
"147",1
"148",1
"149",14
"150",1
"151",3
"152",14
"153",4
"154",5
"155",10
"156",11
"157",14
"158",5
"159",5
"160",14
"161",12
"162",16
"163",16
"164",12
"165",66
"166",10
"167",23
"168",14
"169",8
"170",36
"171",12
"172",8
"173",46
"174",7
"175",26
"176",107
"177",66
"178",113
"179",72
"180",41
"181",17
"182",30
"183",11
"184",1
"185",4
"186",5
"187",3
"188",14
"189",2
"190",41
"191",1
"192",3
"193",22
"194",4
"195",16
"196",8
"197",2
"198",6
"199",8
"200",3
"201",9
"202",14
"203",1
"204",17
"205",7
"206",8
"207",40
"208",5
"209",13
"210",33
"211",2
