"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",1
"8",1
"9",0
"10",6
"11",3
"12",3
"13",5
"14",8
"15",42
"16",26
"17",25
"18",9
"19",8
"20",35
"21",52
"22",21
"23",5
"24",7
"25",6
"26",0
"27",14
"28",7
"29",1
"30",4
"31",8
"32",16
"33",6
"34",0
"35",6
"36",6
"37",9
"38",1
"39",1
"40",17
"41",11
"42",6
"43",5
"44",4
"45",28
"46",12
"47",28
"48",10
"49",29
"50",14
"51",9
"52",9
"53",8
"54",24
"55",44
"56",13
"57",18
"58",5
"59",205
"60",29
"61",63
"62",10
"63",37
"64",286
"65",13
"66",108
"67",80
"68",88
"69",42
"70",17
"71",90
"72",63
"73",23
"74",11
"75",23
"76",74
"77",66
"78",2
"79",3
"80",28
"81",8
"82",1
"83",0
"84",9
"85",32
"86",13
"87",2
"88",0
"89",11
"90",2
"91",4
"92",4
"93",3
"94",2
"95",3
"96",8
"97",1
"98",4
"99",1
"100",9
"101",9
"102",8
"103",51
"104",8
"105",4
"106",14
"107",12
"108",42
"109",12
"110",18
"111",42
"112",71
"113",108
"114",80
"115",31
"116",41
"117",58
"118",15
"119",196
"120",96
"121",96
"122",19
"123",48
"124",18
"125",216
"126",120
"127",27
"128",13
"129",40
"130",8
"131",92
"132",16
"133",51
"134",5
"135",10
"136",16
"137",20
"138",56
"139",7
"140",8
"141",8
"142",20
"143",26
"144",10
"145",1
"146",4
"147",12
"148",7
"149",0
"150",1
"151",28
"152",9
"153",6
"154",2
"155",5
"156",38
"157",25
"158",5
"159",6
"160",83
"161",40
"162",41
"163",1
"164",50
"165",75
"166",119
"167",49
"168",15
"169",153
"170",112
"171",388
"172",10
"173",19
"174",398
"175",106
"176",83
"177",53
"178",96
"179",159
"180",16
"181",133
"182",124
"183",29
"184",13
"185",4
"186",44
"187",30
"188",28
"189",0
"190",3
"191",15
"192",72
"193",5
"194",0
"195",14
"196",10
"197",1
"198",2
"199",1
"200",7
"201",12
"202",2
"203",4
"204",3
"205",7
"206",22
"207",4
"208",5
"209",20
"210",57
"211",5
