"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",3
"8",0
"9",0
"10",0
"11",7
"12",8
"13",0
"14",2
"15",1
"16",9
"17",40
"18",2
"19",5
"20",8
"21",16
"22",6
"23",6
"24",2
"25",7
"26",17
"27",12
"28",1
"29",1
"30",3
"31",81
"32",3
"33",0
"34",0
"35",9
"36",3
"37",0
"38",0
"39",0
"40",19
"41",3
"42",1
"43",1
"44",3
"45",13
"46",7
"47",0
"48",12
"49",11
"50",6
"51",4
"52",1
"53",28
"54",20
"55",22
"56",3
"57",3
"58",133
"59",223
"60",22
"61",34
"62",5
"63",18
"64",18
"65",65
"66",70
"67",4
"68",60
"69",146
"70",1
"71",92
"72",2
"73",22
"74",13
"75",29
"76",6
"77",5
"78",16
"79",25
"80",9
"81",2
"82",2
"83",2
"84",4
"85",6
"86",4
"87",0
"88",8
"89",3
"90",14
"91",1
"92",0
"93",0
"94",2
"95",0
"96",1
"97",1
"98",2
"99",4
"100",1
"101",1
"102",9
"103",55
"104",4
"105",6
"106",5
"107",109
"108",4
"109",8
"110",30
"111",216
"112",47
"113",9
"114",38
"115",132
"116",58
"117",57
"118",87
"119",75
"120",318
"121",172
"122",2
"123",48
"124",74
"125",240
"126",7
"127",15
"128",66
"129",109
"130",7
"131",8
"132",7
"133",72
"134",30
"135",1
"136",6
"137",24
"138",58
"139",1
"140",12
"141",6
"142",41
"143",80
"144",0
"145",3
"146",8
"147",62
"148",2
"149",2
"150",5
"151",20
"152",2
"153",6
"154",5
"155",11
"156",11
"157",14
"158",4
"159",19
"160",30
"161",28
"162",23
"163",1
"164",19
"165",24
"166",12
"167",47
"168",18
"169",14
"170",88
"171",55
"172",38
"173",47
"174",102
"175",197
"176",72
"177",123
"178",57
"179",35
"180",12
"181",86
"182",26
"183",20
"184",25
"185",5
"186",13
"187",14
"188",7
"189",6
"190",3
"191",12
"192",11
"193",0
"194",6
"195",6
"196",1
"197",1
"198",1
"199",3
"200",0
"201",6
"202",0
"203",2
"204",0
"205",6
"206",6
"207",1
"208",5
"209",2
"210",7
"211",3
