"","x"
"1",0
"2",1
"3",1
"4",0
"5",0
"6",1
"7",8
"8",11
"9",18
"10",30
"11",66
"12",70
"13",126
"14",132
"15",157
"16",159
"17",102
"18",40
"19",24
"20",42
"21",44
"22",25
"23",26
"24",13
"25",5
"26",2
"27",2
"28",1
"29",5
"30",8
"31",27
"32",44
"33",35
"34",24
"35",25
"36",25
"37",14
"38",20
"39",21
"40",29
"41",20
"42",7
"43",14
"44",9
"45",22
"46",27
"47",33
"48",28
"49",36
"50",25
"51",35
"52",29
"53",55
"54",64
"55",134
"56",140
"57",85
"58",65
"59",144
"60",115
"61",60
"62",53
"63",85
"64",142
"65",91
"66",59
"67",127
"68",132
"69",117
"70",38
"71",30
"72",39
"73",35
"74",13
"75",14
"76",15
"77",9
"78",9
"79",23
"80",34
"81",16
"82",7
"83",4
"84",7
"85",6
"86",5
"87",7
"88",12
"89",17
"90",19
"91",25
"92",27
"93",16
"94",13
"95",13
"96",8
"97",6
"98",12
"99",19
"100",31
"101",41
"102",54
"103",104
"104",143
"105",50
"106",17
"107",12
"108",21
"109",45
"110",28
"111",65
"112",67
"113",69
"114",65
"115",67
"116",62
"117",54
"118",42
"119",29
"120",55
"121",37
"122",41
"123",13
"124",9
"125",16
"126",25
"127",16
"128",11
"129",6
"130",4
"131",12
"132",7
"133",7
"134",11
"135",19
"136",24
"137",57
"138",53
"139",32
"140",28
"141",19
"142",14
"143",41
"144",43
"145",79
"146",54
"147",26
"148",10
"149",15
"150",17
"151",8
"152",12
"153",18
"154",33
"155",62
"156",61
"157",84
"158",78
"159",44
"160",109
"161",181
"162",74
"163",26
"164",16
"165",27
"166",31
"167",31
"168",24
"169",46
"170",73
"171",91
"172",72
"173",56
"174",161
"175",108
"176",139
"177",279
"178",307
"179",170
"180",34
"181",36
"182",20
"183",11
"184",2
"185",1
"186",2
"187",3
"188",6
"189",5
"190",12
"191",5
"192",5
"193",11
"194",4
"195",5
"196",5
"197",9
"198",10
"199",8
"200",10
"201",12
"202",15
"203",9
"204",19
"205",13
"206",28
"207",57
"208",51
"209",48
"210",47
"211",59
