"","x"
"1",0
"2",1
"3",2
"4",5
"5",11
"6",19
"7",34
"8",19
"9",24
"10",48
"11",108
"12",117
"13",164
"14",184
"15",233
"16",197
"17",110
"18",63
"19",24
"20",41
"21",37
"22",28
"23",31
"24",16
"25",12
"26",14
"27",11
"28",3
"29",6
"30",5
"31",24
"32",63
"33",42
"34",42
"35",31
"36",28
"37",16
"38",25
"39",13
"40",18
"41",9
"42",4
"43",8
"44",10
"45",20
"46",16
"47",15
"48",16
"49",29
"50",32
"51",15
"52",17
"53",35
"54",34
"55",84
"56",132
"57",76
"58",58
"59",153
"60",124
"61",56
"62",53
"63",92
"64",145
"65",78
"66",68
"67",131
"68",126
"69",116
"70",50
"71",44
"72",41
"73",43
"74",24
"75",22
"76",22
"77",17
"78",12
"79",24
"80",32
"81",7
"82",8
"83",3
"84",2
"85",5
"86",2
"87",4
"88",11
"89",6
"90",6
"91",10
"92",11
"93",17
"94",16
"95",14
"96",6
"97",8
"98",11
"99",18
"100",29
"101",45
"102",59
"103",131
"104",148
"105",50
"106",12
"107",11
"108",33
"109",57
"110",45
"111",84
"112",69
"113",64
"114",71
"115",70
"116",63
"117",50
"118",42
"119",33
"120",61
"121",54
"122",54
"123",28
"124",22
"125",30
"126",37
"127",27
"128",8
"129",11
"130",6
"131",11
"132",10
"133",14
"134",14
"135",32
"136",20
"137",56
"138",40
"139",29
"140",20
"141",16
"142",13
"143",24
"144",31
"145",73
"146",50
"147",31
"148",12
"149",20
"150",14
"151",14
"152",21
"153",21
"154",44
"155",64
"156",55
"157",73
"158",61
"159",35
"160",103
"161",157
"162",57
"163",31
"164",33
"165",24
"166",23
"167",24
"168",18
"169",45
"170",73
"171",111
"172",67
"173",79
"174",186
"175",115
"176",124
"177",302
"178",318
"179",169
"180",52
"181",58
"182",29
"183",9
"184",4
"185",6
"186",11
"187",11
"188",9
"189",13
"190",12
"191",7
"192",9
"193",10
"194",6
"195",7
"196",5
"197",4
"198",7
"199",11
"200",8
"201",10
"202",21
"203",9
"204",13
"205",15
"206",25
"207",46
"208",36
"209",39
"210",58
"211",95
