"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",4
"7",3
"8",1
"9",9
"10",10
"11",13
"12",42
"13",27
"14",34
"15",77
"16",30
"17",46
"18",36
"19",27
"20",54
"21",24
"22",12
"23",67
"24",13
"25",13
"26",37
"27",6
"28",14
"29",14
"30",16
"31",31
"32",38
"33",27
"34",23
"35",25
"36",25
"37",8
"38",22
"39",18
"40",6
"41",11
"42",10
"43",7
"44",16
"45",10
"46",20
"47",29
"48",15
"49",26
"50",25
"51",25
"52",31
"53",39
"54",45
"55",126
"56",94
"57",67
"58",119
"59",80
"60",52
"61",95
"62",117
"63",117
"64",205
"65",86
"66",111
"67",178
"68",76
"69",126
"70",77
"71",145
"72",80
"73",39
"74",30
"75",56
"76",13
"77",32
"78",18
"79",20
"80",16
"81",12
"82",9
"83",7
"84",13
"85",4
"86",17
"87",7
"88",9
"89",6
"90",7
"91",15
"92",7
"93",4
"94",15
"95",8
"96",9
"97",6
"98",27
"99",14
"100",7
"101",39
"102",17
"103",14
"104",41
"105",13
"106",18
"107",16
"108",30
"109",126
"110",65
"111",70
"112",100
"113",55
"114",109
"115",106
"116",66
"117",96
"118",132
"119",133
"120",150
"121",75
"122",106
"123",47
"124",39
"125",111
"126",19
"127",29
"128",37
"129",19
"130",20
"131",45
"132",9
"133",33
"134",20
"135",31
"136",18
"137",28
"138",29
"139",9
"140",20
"141",15
"142",8
"143",43
"144",3
"145",25
"146",16
"147",10
"148",10
"149",35
"150",7
"151",23
"152",25
"153",19
"154",27
"155",26
"156",12
"157",39
"158",14
"159",28
"160",51
"161",45
"162",24
"163",48
"164",34
"165",86
"166",59
"167",49
"168",43
"169",128
"170",83
"171",111
"172",125
"173",80
"174",200
"175",94
"176",205
"177",222
"178",84
"179",90
"180",52
"181",104
"182",42
"183",24
"184",20
"185",21
"186",18
"187",14
"188",27
"189",19
"190",12
"191",9
"192",12
"193",18
"194",10
"195",8
"196",20
"197",12
"198",15
"199",12
"200",7
"201",24
"202",16
"203",13
"204",16
"205",13
"206",30
"207",21
"208",16
"209",25
"210",16
"211",20
