"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",3
"7",4
"8",0
"9",3
"10",4
"11",30
"12",11
"13",3
"14",24
"15",37
"16",55
"17",36
"18",11
"19",29
"20",71
"21",42
"22",19
"23",23
"24",16
"25",22
"26",31
"27",11
"28",13
"29",11
"30",11
"31",30
"32",14
"33",9
"34",8
"35",22
"36",18
"37",10
"38",15
"39",15
"40",23
"41",10
"42",9
"43",17
"44",21
"45",26
"46",13
"47",14
"48",18
"49",55
"50",23
"51",17
"52",26
"53",49
"54",51
"55",49
"56",48
"57",47
"58",72
"59",106
"60",82
"61",118
"62",95
"63",138
"64",225
"65",105
"66",194
"67",225
"68",152
"69",153
"70",63
"71",139
"72",216
"73",90
"74",90
"75",77
"76",47
"77",91
"78",26
"79",66
"80",53
"81",13
"82",14
"83",9
"84",19
"85",15
"86",10
"87",5
"88",10
"89",8
"90",14
"91",13
"92",8
"93",5
"94",9
"95",10
"96",8
"97",12
"98",14
"99",7
"100",16
"101",25
"102",19
"103",71
"104",30
"105",26
"106",18
"107",33
"108",79
"109",65
"110",36
"111",107
"112",97
"113",79
"114",82
"115",155
"116",86
"117",125
"118",131
"119",156
"120",307
"121",119
"122",96
"123",78
"124",84
"125",209
"126",99
"127",44
"128",35
"129",53
"130",28
"131",87
"132",9
"133",36
"134",12
"135",48
"136",12
"137",28
"138",27
"139",17
"140",18
"141",11
"142",21
"143",26
"144",8
"145",24
"146",9
"147",17
"148",16
"149",39
"150",33
"151",12
"152",19
"153",28
"154",57
"155",32
"156",27
"157",44
"158",29
"159",48
"160",82
"161",73
"162",71
"163",50
"164",66
"165",205
"166",91
"167",94
"168",72
"169",152
"170",213
"171",210
"172",82
"173",117
"174",398
"175",255
"176",286
"177",196
"178",212
"179",144
"180",69
"181",204
"182",146
"183",101
"184",35
"185",50
"186",56
"187",45
"188",33
"189",20
"190",20
"191",14
"192",21
"193",23
"194",6
"195",17
"196",13
"197",6
"198",11
"199",5
"200",4
"201",7
"202",17
"203",6
"204",9
"205",14
"206",11
"207",26
"208",11
"209",16
"210",36
"211",24
