"","x"
"1",0
"2",1
"3",4
"4",10
"5",7
"6",19
"7",45
"8",31
"9",24
"10",54
"11",101
"12",86
"13",129
"14",141
"15",186
"16",145
"17",96
"18",48
"19",22
"20",37
"21",44
"22",29
"23",30
"24",11
"25",5
"26",5
"27",1
"28",2
"29",0
"30",0
"31",3
"32",14
"33",19
"34",21
"35",22
"36",21
"37",13
"38",10
"39",13
"40",20
"41",7
"42",5
"43",6
"44",3
"45",13
"46",20
"47",36
"48",28
"49",41
"50",29
"51",27
"52",24
"53",52
"54",53
"55",121
"56",149
"57",104
"58",68
"59",162
"60",128
"61",57
"62",38
"63",72
"64",117
"65",79
"66",56
"67",119
"68",130
"69",119
"70",41
"71",49
"72",46
"73",38
"74",22
"75",26
"76",21
"77",17
"78",14
"79",26
"80",28
"81",12
"82",6
"83",2
"84",3
"85",5
"86",12
"87",14
"88",20
"89",14
"90",18
"91",24
"92",23
"93",18
"94",10
"95",9
"96",0
"97",0
"98",1
"99",11
"100",16
"101",27
"102",29
"103",76
"104",94
"105",54
"106",20
"107",14
"108",35
"109",60
"110",58
"111",76
"112",61
"113",56
"114",65
"115",58
"116",59
"117",53
"118",38
"119",36
"120",65
"121",50
"122",62
"123",25
"124",13
"125",15
"126",17
"127",19
"128",8
"129",9
"130",10
"131",16
"132",7
"133",7
"134",7
"135",18
"136",17
"137",49
"138",52
"139",25
"140",22
"141",19
"142",9
"143",28
"144",23
"145",49
"146",40
"147",28
"148",13
"149",24
"150",20
"151",10
"152",21
"153",15
"154",21
"155",39
"156",41
"157",64
"158",57
"159",61
"160",126
"161",163
"162",57
"163",29
"164",36
"165",35
"166",30
"167",37
"168",22
"169",37
"170",77
"171",109
"172",77
"173",84
"174",245
"175",144
"176",139
"177",277
"178",308
"179",211
"180",46
"181",60
"182",15
"183",8
"184",4
"185",3
"186",8
"187",10
"188",11
"189",13
"190",14
"191",15
"192",8
"193",10
"194",7
"195",9
"196",15
"197",10
"198",21
"199",13
"200",10
"201",13
"202",18
"203",13
"204",19
"205",18
"206",27
"207",66
"208",53
"209",42
"210",51
"211",74
