"","x"
"1",0
"2",0
"3",0
"4",3
"5",1
"6",5
"7",16
"8",10
"9",21
"10",24
"11",49
"12",62
"13",53
"14",86
"15",95
"16",59
"17",79
"18",52
"19",33
"20",80
"21",22
"22",26
"23",72
"24",17
"25",19
"26",27
"27",10
"28",13
"29",15
"30",19
"31",29
"32",35
"33",22
"34",7
"35",24
"36",18
"37",6
"38",24
"39",13
"40",11
"41",10
"42",12
"43",17
"44",8
"45",29
"46",25
"47",22
"48",32
"49",36
"50",41
"51",17
"52",34
"53",37
"54",44
"55",119
"56",66
"57",52
"58",115
"59",65
"60",49
"61",93
"62",102
"63",131
"64",193
"65",87
"66",127
"67",163
"68",82
"69",133
"70",82
"71",157
"72",83
"73",50
"74",25
"75",69
"76",11
"77",23
"78",15
"79",24
"80",16
"81",6
"82",3
"83",10
"84",7
"85",6
"86",14
"87",4
"88",11
"89",2
"90",7
"91",10
"92",10
"93",3
"94",12
"95",4
"96",2
"97",7
"98",11
"99",6
"100",9
"101",12
"102",22
"103",18
"104",18
"105",22
"106",10
"107",13
"108",36
"109",87
"110",43
"111",79
"112",94
"113",58
"114",97
"115",125
"116",56
"117",121
"118",92
"119",142
"120",168
"121",62
"122",128
"123",44
"124",40
"125",129
"126",20
"127",20
"128",37
"129",23
"130",11
"131",58
"132",8
"133",35
"134",9
"135",22
"136",12
"137",23
"138",19
"139",15
"140",6
"141",19
"142",8
"143",28
"144",11
"145",15
"146",12
"147",18
"148",7
"149",35
"150",4
"151",16
"152",25
"153",13
"154",23
"155",29
"156",15
"157",33
"158",17
"159",28
"160",42
"161",41
"162",27
"163",34
"164",37
"165",75
"166",52
"167",47
"168",60
"169",83
"170",89
"171",102
"172",105
"173",81
"174",194
"175",104
"176",193
"177",204
"178",88
"179",88
"180",44
"181",117
"182",43
"183",18
"184",19
"185",19
"186",19
"187",18
"188",16
"189",16
"190",15
"191",8
"192",13
"193",30
"194",8
"195",15
"196",16
"197",5
"198",19
"199",11
"200",4
"201",21
"202",20
"203",9
"204",17
"205",22
"206",12
"207",43
"208",22
"209",17
"210",20
"211",16
