"","x"
"1",0
"2",1
"3",3
"4",6
"5",8
"6",24
"7",43
"8",30
"9",31
"10",67
"11",121
"12",107
"13",146
"14",161
"15",221
"16",181
"17",103
"18",63
"19",26
"20",41
"21",28
"22",23
"23",26
"24",15
"25",8
"26",10
"27",9
"28",2
"29",3
"30",5
"31",25
"32",52
"33",48
"34",39
"35",55
"36",32
"37",18
"38",23
"39",12
"40",25
"41",16
"42",8
"43",15
"44",18
"45",29
"46",32
"47",35
"48",22
"49",33
"50",28
"51",30
"52",42
"53",65
"54",52
"55",112
"56",135
"57",88
"58",61
"59",144
"60",109
"61",58
"62",48
"63",85
"64",120
"65",76
"66",76
"67",140
"68",120
"69",111
"70",32
"71",32
"72",52
"73",42
"74",16
"75",16
"76",14
"77",13
"78",10
"79",32
"80",40
"81",11
"82",8
"83",5
"84",6
"85",7
"86",12
"87",17
"88",25
"89",13
"90",16
"91",13
"92",15
"93",12
"94",12
"95",13
"96",7
"97",3
"98",7
"99",19
"100",27
"101",38
"102",40
"103",83
"104",118
"105",47
"106",17
"107",10
"108",30
"109",41
"110",38
"111",73
"112",49
"113",61
"114",67
"115",64
"116",57
"117",46
"118",29
"119",24
"120",55
"121",41
"122",41
"123",24
"124",16
"125",15
"126",22
"127",22
"128",15
"129",7
"130",7
"131",15
"132",5
"133",5
"134",8
"135",17
"136",13
"137",44
"138",42
"139",35
"140",28
"141",20
"142",10
"143",15
"144",25
"145",64
"146",40
"147",32
"148",17
"149",21
"150",15
"151",9
"152",18
"153",18
"154",31
"155",57
"156",67
"157",96
"158",75
"159",41
"160",105
"161",157
"162",74
"163",48
"164",42
"165",31
"166",36
"167",32
"168",20
"169",30
"170",55
"171",83
"172",58
"173",67
"174",203
"175",116
"176",146
"177",286
"178",285
"179",186
"180",52
"181",46
"182",13
"183",7
"184",2
"185",4
"186",11
"187",15
"188",11
"189",11
"190",14
"191",8
"192",6
"193",7
"194",6
"195",4
"196",5
"197",4
"198",10
"199",9
"200",4
"201",6
"202",10
"203",12
"204",22
"205",16
"206",25
"207",41
"208",40
"209",29
"210",38
"211",70
