"","x"
"1",0
"2",0
"3",0
"4",1
"5",2
"6",0
"7",16
"8",2
"9",5
"10",35
"11",26
"12",36
"13",56
"14",49
"15",79
"16",50
"17",51
"18",47
"19",33
"20",58
"21",26
"22",35
"23",47
"24",13
"25",22
"26",22
"27",8
"28",13
"29",11
"30",8
"31",27
"32",17
"33",20
"34",9
"35",15
"36",10
"37",10
"38",14
"39",15
"40",10
"41",9
"42",8
"43",16
"44",7
"45",16
"46",17
"47",18
"48",32
"49",29
"50",33
"51",36
"52",33
"53",42
"54",42
"55",133
"56",72
"57",72
"58",120
"59",68
"60",76
"61",97
"62",99
"63",171
"64",187
"65",83
"66",128
"67",155
"68",84
"69",103
"70",75
"71",152
"72",67
"73",44
"74",30
"75",51
"76",6
"77",24
"78",12
"79",16
"80",9
"81",7
"82",9
"83",8
"84",11
"85",6
"86",19
"87",6
"88",13
"89",7
"90",5
"91",10
"92",10
"93",5
"94",14
"95",11
"96",4
"97",9
"98",29
"99",10
"100",13
"101",19
"102",25
"103",19
"104",25
"105",23
"106",6
"107",11
"108",40
"109",67
"110",63
"111",63
"112",76
"113",47
"114",91
"115",95
"116",64
"117",69
"118",97
"119",133
"120",139
"121",69
"122",112
"123",52
"124",50
"125",107
"126",32
"127",13
"128",34
"129",22
"130",6
"131",40
"132",4
"133",22
"134",10
"135",18
"136",17
"137",30
"138",17
"139",16
"140",13
"141",14
"142",10
"143",34
"144",6
"145",31
"146",14
"147",19
"148",11
"149",27
"150",7
"151",14
"152",26
"153",15
"154",17
"155",22
"156",14
"157",19
"158",11
"159",21
"160",26
"161",30
"162",11
"163",34
"164",32
"165",54
"166",51
"167",40
"168",43
"169",100
"170",74
"171",96
"172",128
"173",67
"174",210
"175",99
"176",172
"177",252
"178",69
"179",80
"180",40
"181",76
"182",33
"183",18
"184",17
"185",19
"186",13
"187",11
"188",15
"189",11
"190",10
"191",10
"192",10
"193",12
"194",12
"195",8
"196",16
"197",6
"198",10
"199",8
"200",5
"201",15
"202",15
"203",10
"204",18
"205",26
"206",22
"207",40
"208",12
"209",34
"210",20
"211",16
