"","x"
"1",0
"2",0
"3",0
"4",3
"5",16
"6",48
"7",121
"8",17
"9",39
"10",20
"11",8
"12",42
"13",56
"14",113
"15",140
"16",52
"17",40
"18",9
"19",0
"20",2
"21",7
"22",11
"23",19
"24",9
"25",11
"26",19
"27",6
"28",19
"29",17
"30",8
"31",13
"32",50
"33",30
"34",24
"35",77
"36",11
"37",31
"38",14
"39",15
"40",31
"41",14
"42",1
"43",21
"44",3
"45",21
"46",4
"47",42
"48",6
"49",30
"50",14
"51",4
"52",9
"53",19
"54",30
"55",72
"56",110
"57",79
"58",60
"59",149
"60",63
"61",86
"62",73
"63",57
"64",71
"65",48
"66",57
"67",136
"68",66
"69",40
"70",14
"71",10
"72",7
"73",7
"74",5
"75",4
"76",10
"77",6
"78",12
"79",27
"80",54
"81",23
"82",13
"83",18
"84",10
"85",7
"86",16
"87",23
"88",5
"89",2
"90",8
"91",10
"92",7
"93",18
"94",17
"95",3
"96",7
"97",4
"98",27
"99",29
"100",46
"101",47
"102",20
"103",16
"104",28
"105",25
"106",6
"107",10
"108",9
"109",14
"110",44
"111",2
"112",2
"113",10
"114",20
"115",25
"116",43
"117",37
"118",11
"119",11
"120",7
"121",5
"122",7
"123",11
"124",12
"125",12
"126",29
"127",40
"128",21
"129",8
"130",9
"131",23
"132",3
"133",2
"134",3
"135",7
"136",30
"137",53
"138",11
"139",19
"140",17
"141",30
"142",19
"143",85
"144",14
"145",31
"146",40
"147",14
"148",21
"149",18
"150",4
"151",15
"152",11
"153",4
"154",3
"155",14
"156",14
"157",46
"158",66
"159",21
"160",3
"161",10
"162",10
"163",21
"164",1
"165",0
"166",2
"167",3
"168",4
"169",3
"170",22
"171",45
"172",19
"173",11
"174",88
"175",47
"176",74
"177",227
"178",63
"179",23
"180",15
"181",17
"182",18
"183",13
"184",9
"185",7
"186",2
"187",4
"188",0
"189",1
"190",2
"191",2
"192",3
"193",11
"194",4
"195",18
"196",5
"197",3
"198",1
"199",5
"200",3
"201",3
"202",0
"203",0
"204",1
"205",3
"206",1
"207",20
"208",5
"209",12
"210",14
"211",13
