"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",2
"7",1
"8",2
"9",8
"10",8
"11",28
"12",38
"13",36
"14",65
"15",68
"16",47
"17",55
"18",53
"19",41
"20",71
"21",25
"22",27
"23",72
"24",11
"25",19
"26",47
"27",7
"28",9
"29",19
"30",8
"31",24
"32",36
"33",15
"34",16
"35",19
"36",26
"37",16
"38",15
"39",26
"40",6
"41",12
"42",12
"43",14
"44",14
"45",17
"46",20
"47",30
"48",17
"49",35
"50",19
"51",26
"52",20
"53",40
"54",34
"55",103
"56",95
"57",65
"58",113
"59",83
"60",53
"61",103
"62",117
"63",123
"64",205
"65",106
"66",105
"67",182
"68",89
"69",103
"70",83
"71",158
"72",69
"73",34
"74",43
"75",52
"76",10
"77",43
"78",16
"79",19
"80",27
"81",5
"82",9
"83",8
"84",8
"85",10
"86",13
"87",9
"88",19
"89",8
"90",8
"91",21
"92",15
"93",8
"94",7
"95",15
"96",9
"97",3
"98",36
"99",4
"100",8
"101",23
"102",14
"103",21
"104",22
"105",20
"106",22
"107",11
"108",44
"109",96
"110",52
"111",85
"112",96
"113",52
"114",111
"115",122
"116",61
"117",113
"118",105
"119",152
"120",147
"121",59
"122",117
"123",51
"124",38
"125",111
"126",19
"127",28
"128",34
"129",25
"130",15
"131",31
"132",10
"133",29
"134",11
"135",27
"136",17
"137",24
"138",21
"139",10
"140",16
"141",14
"142",7
"143",41
"144",10
"145",23
"146",20
"147",21
"148",6
"149",37
"150",2
"151",20
"152",18
"153",7
"154",28
"155",20
"156",20
"157",32
"158",14
"159",37
"160",42
"161",40
"162",42
"163",44
"164",31
"165",99
"166",47
"167",43
"168",70
"169",87
"170",61
"171",144
"172",116
"173",59
"174",222
"175",96
"176",189
"177",243
"178",74
"179",79
"180",49
"181",81
"182",45
"183",26
"184",17
"185",29
"186",19
"187",20
"188",19
"189",19
"190",27
"191",8
"192",8
"193",28
"194",8
"195",9
"196",16
"197",6
"198",21
"199",7
"200",9
"201",14
"202",21
"203",5
"204",17
"205",25
"206",7
"207",41
"208",20
"209",16
"210",29
"211",26
