"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",4
"7",1
"8",0
"9",1
"10",6
"11",25
"12",2
"13",7
"14",38
"15",13
"16",22
"17",12
"18",33
"19",44
"20",48
"21",22
"22",24
"23",57
"24",10
"25",20
"26",39
"27",16
"28",4
"29",14
"30",13
"31",32
"32",5
"33",14
"34",0
"35",45
"36",8
"37",0
"38",9
"39",0
"40",41
"41",3
"42",0
"43",7
"44",2
"45",2
"46",1
"47",0
"48",13
"49",3
"50",5
"51",1
"52",1
"53",67
"54",10
"55",63
"56",4
"57",52
"58",56
"59",60
"60",54
"61",35
"62",121
"63",46
"64",180
"65",100
"66",93
"67",130
"68",38
"69",56
"70",70
"71",37
"72",280
"73",39
"74",68
"75",6
"76",39
"77",90
"78",31
"79",54
"80",13
"81",3
"82",0
"83",10
"84",40
"85",5
"86",1
"87",2
"88",9
"89",0
"90",5
"91",5
"92",0
"93",2
"94",11
"95",0
"96",7
"97",5
"98",47
"99",5
"100",3
"101",25
"102",30
"103",102
"104",11
"105",42
"106",16
"107",40
"108",6
"109",29
"110",64
"111",68
"112",9
"113",10
"114",34
"115",295
"116",24
"117",16
"118",11
"119",104
"120",299
"121",29
"122",20
"123",20
"124",92
"125",220
"126",18
"127",8
"128",26
"129",18
"130",4
"131",13
"132",11
"133",9
"134",12
"135",7
"136",9
"137",21
"138",12
"139",5
"140",0
"141",27
"142",19
"143",4
"144",0
"145",8
"146",13
"147",1
"148",7
"149",0
"150",33
"151",8
"152",9
"153",3
"154",1
"155",23
"156",30
"157",5
"158",1
"159",17
"160",48
"161",70
"162",20
"163",10
"164",47
"165",203
"166",21
"167",20
"168",66
"169",140
"170",449
"171",27
"172",7
"173",138
"174",1
"175",255
"176",202
"177",30
"178",169
"179",7
"180",102
"181",137
"182",55
"183",35
"184",13
"185",22
"186",46
"187",13
"188",9
"189",28
"190",28
"191",17
"192",13
"193",5
"194",8
"195",8
"196",17
"197",1
"198",2
"199",2
"200",13
"201",15
"202",1
"203",16
"204",20
"205",10
"206",27
"207",2
"208",19
"209",7
"210",8
"211",115
