"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",2
"7",3
"8",1
"9",0
"10",3
"11",15
"12",5
"13",0
"14",2
"15",140
"16",32
"17",11
"18",0
"19",14
"20",133
"21",15
"22",1
"23",1
"24",23
"25",38
"26",23
"27",5
"28",2
"29",0
"30",27
"31",23
"32",12
"33",0
"34",2
"35",27
"36",7
"37",0
"38",2
"39",4
"40",54
"41",1
"42",1
"43",23
"44",6
"45",9
"46",2
"47",14
"48",4
"49",53
"50",3
"51",5
"52",0
"53",18
"54",24
"55",10
"56",2
"57",2
"58",67
"59",5
"60",55
"61",14
"62",72
"63",86
"64",2
"65",127
"66",57
"67",240
"68",21
"69",86
"70",31
"71",170
"72",130
"73",89
"74",110
"75",44
"76",11
"77",170
"78",31
"79",16
"80",18
"81",12
"82",3
"83",39
"84",1
"85",17
"86",5
"87",9
"88",0
"89",0
"90",1
"91",15
"92",5
"93",1
"94",1
"95",0
"96",1
"97",2
"98",3
"99",0
"100",1
"101",4
"102",13
"103",25
"104",0
"105",13
"106",5
"107",30
"108",8
"109",3
"110",3
"111",57
"112",41
"113",19
"114",13
"115",102
"116",151
"117",64
"118",62
"119",72
"120",346
"121",92
"122",57
"123",8
"124",53
"125",93
"126",52
"127",12
"128",13
"129",92
"130",23
"131",43
"132",15
"133",4
"134",17
"135",37
"136",6
"137",19
"138",21
"139",21
"140",8
"141",9
"142",21
"143",102
"144",3
"145",1
"146",12
"147",29
"148",38
"149",3
"150",4
"151",17
"152",52
"153",26
"154",5
"155",25
"156",13
"157",62
"158",19
"159",14
"160",2
"161",7
"162",41
"163",6
"164",15
"165",38
"166",103
"167",58
"168",20
"169",26
"170",70
"171",501
"172",56
"173",48
"174",105
"175",223
"176",162
"177",214
"178",248
"179",149
"180",25
"181",238
"182",60
"183",141
"184",17
"185",26
"186",45
"187",14
"188",1
"189",2
"190",39
"191",6
"192",3
"193",8
"194",2
"195",15
"196",4
"197",1
"198",2
"199",8
"200",3
"201",4
"202",0
"203",1
"204",15
"205",9
"206",4
"207",4
"208",7
"209",14
"210",42
"211",2
