"","x"
"1",0
"2",0
"3",0
"4",3
"5",1
"6",5
"7",14
"8",5
"9",20
"10",30
"11",37
"12",55
"13",52
"14",60
"15",99
"16",54
"17",69
"18",55
"19",36
"20",67
"21",22
"22",31
"23",56
"24",11
"25",16
"26",33
"27",4
"28",14
"29",12
"30",11
"31",32
"32",23
"33",20
"34",9
"35",22
"36",9
"37",3
"38",19
"39",9
"40",7
"41",7
"42",9
"43",18
"44",9
"45",18
"46",30
"47",26
"48",27
"49",41
"50",34
"51",23
"52",40
"53",39
"54",47
"55",123
"56",83
"57",78
"58",92
"59",69
"60",78
"61",85
"62",102
"63",148
"64",197
"65",95
"66",110
"67",194
"68",89
"69",120
"70",72
"71",178
"72",59
"73",51
"74",45
"75",43
"76",16
"77",29
"78",18
"79",21
"80",14
"81",5
"82",8
"83",7
"84",13
"85",2
"86",22
"87",9
"88",11
"89",12
"90",3
"91",22
"92",10
"93",1
"94",14
"95",5
"96",8
"97",11
"98",7
"99",13
"100",11
"101",14
"102",30
"103",17
"104",20
"105",25
"106",17
"107",8
"108",63
"109",91
"110",59
"111",105
"112",95
"113",56
"114",131
"115",112
"116",69
"117",117
"118",94
"119",146
"120",174
"121",62
"122",133
"123",60
"124",42
"125",99
"126",24
"127",25
"128",26
"129",27
"130",15
"131",36
"132",7
"133",22
"134",20
"135",19
"136",23
"137",50
"138",26
"139",17
"140",21
"141",11
"142",12
"143",41
"144",6
"145",30
"146",18
"147",19
"148",18
"149",26
"150",8
"151",15
"152",23
"153",22
"154",16
"155",24
"156",26
"157",28
"158",11
"159",41
"160",35
"161",40
"162",28
"163",46
"164",34
"165",74
"166",73
"167",46
"168",51
"169",108
"170",53
"171",106
"172",113
"173",65
"174",171
"175",95
"176",157
"177",189
"178",70
"179",82
"180",40
"181",81
"182",42
"183",21
"184",22
"185",28
"186",18
"187",23
"188",14
"189",14
"190",12
"191",8
"192",10
"193",27
"194",5
"195",13
"196",14
"197",5
"198",23
"199",3
"200",9
"201",15
"202",15
"203",8
"204",18
"205",15
"206",17
"207",23
"208",20
"209",16
"210",16
"211",24
