"","x"
"1",0
"2",0
"3",0
"4",1
"5",3
"6",16
"7",38
"8",31
"9",30
"10",52
"11",102
"12",100
"13",153
"14",150
"15",207
"16",200
"17",120
"18",61
"19",28
"20",36
"21",27
"22",20
"23",23
"24",19
"25",7
"26",6
"27",2
"28",0
"29",0
"30",0
"31",1
"32",10
"33",19
"34",22
"35",29
"36",29
"37",18
"38",25
"39",23
"40",31
"41",18
"42",3
"43",5
"44",2
"45",7
"46",16
"47",28
"48",20
"49",33
"50",28
"51",28
"52",27
"53",38
"54",50
"55",110
"56",141
"57",89
"58",86
"59",217
"60",153
"61",84
"62",56
"63",102
"64",166
"65",77
"66",73
"67",119
"68",134
"69",119
"70",48
"71",53
"72",50
"73",50
"74",13
"75",16
"76",18
"77",22
"78",21
"79",28
"80",30
"81",10
"82",6
"83",7
"84",4
"85",6
"86",11
"87",8
"88",13
"89",6
"90",12
"91",16
"92",19
"93",23
"94",14
"95",14
"96",1
"97",1
"98",9
"99",14
"100",13
"101",26
"102",27
"103",73
"104",92
"105",40
"106",15
"107",14
"108",29
"109",58
"110",35
"111",59
"112",51
"113",35
"114",47
"115",52
"116",61
"117",58
"118",39
"119",35
"120",65
"121",50
"122",56
"123",28
"124",9
"125",7
"126",16
"127",8
"128",8
"129",7
"130",4
"131",13
"132",6
"133",5
"134",6
"135",20
"136",20
"137",51
"138",45
"139",36
"140",23
"141",14
"142",17
"143",45
"144",49
"145",104
"146",60
"147",41
"148",22
"149",22
"150",14
"151",17
"152",20
"153",16
"154",33
"155",46
"156",44
"157",60
"158",56
"159",44
"160",125
"161",184
"162",76
"163",33
"164",29
"165",26
"166",27
"167",32
"168",28
"169",44
"170",61
"171",89
"172",69
"173",73
"174",218
"175",125
"176",156
"177",342
"178",330
"179",185
"180",33
"181",53
"182",20
"183",7
"184",5
"185",5
"186",5
"187",9
"188",14
"189",13
"190",10
"191",12
"192",11
"193",15
"194",7
"195",1
"196",2
"197",1
"198",2
"199",6
"200",3
"201",6
"202",4
"203",6
"204",11
"205",12
"206",17
"207",32
"208",32
"209",18
"210",25
"211",47
