"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",2
"8",1
"9",2
"10",10
"11",14
"12",16
"13",11
"14",28
"15",67
"16",40
"17",60
"18",37
"19",27
"20",98
"21",29
"22",43
"23",35
"24",18
"25",27
"26",25
"27",10
"28",13
"29",9
"30",10
"31",32
"32",6
"33",8
"34",4
"35",18
"36",18
"37",4
"38",16
"39",7
"40",20
"41",12
"42",5
"43",15
"44",10
"45",24
"46",15
"47",17
"48",19
"49",23
"50",10
"51",19
"52",27
"53",53
"54",26
"55",52
"56",49
"57",53
"58",41
"59",74
"60",80
"61",101
"62",97
"63",92
"64",212
"65",114
"66",177
"67",176
"68",134
"69",174
"70",66
"71",149
"72",183
"73",95
"74",86
"75",42
"76",46
"77",93
"78",29
"79",54
"80",54
"81",19
"82",13
"83",13
"84",27
"85",12
"86",15
"87",2
"88",10
"89",6
"90",15
"91",8
"92",6
"93",7
"94",12
"95",7
"96",5
"97",16
"98",20
"99",11
"100",14
"101",13
"102",20
"103",69
"104",34
"105",26
"106",17
"107",33
"108",76
"109",68
"110",46
"111",109
"112",106
"113",87
"114",104
"115",153
"116",83
"117",123
"118",130
"119",183
"120",288
"121",135
"122",97
"123",88
"124",103
"125",216
"126",102
"127",45
"128",32
"129",61
"130",42
"131",96
"132",16
"133",39
"134",26
"135",60
"136",19
"137",35
"138",24
"139",14
"140",22
"141",14
"142",18
"143",41
"144",9
"145",24
"146",8
"147",21
"148",10
"149",37
"150",23
"151",7
"152",19
"153",26
"154",51
"155",29
"156",31
"157",29
"158",36
"159",44
"160",82
"161",49
"162",53
"163",39
"164",67
"165",186
"166",90
"167",92
"168",75
"169",142
"170",180
"171",242
"172",97
"173",116
"174",376
"175",258
"176",301
"177",219
"178",216
"179",138
"180",76
"181",249
"182",125
"183",96
"184",34
"185",59
"186",62
"187",41
"188",30
"189",16
"190",18
"191",21
"192",22
"193",21
"194",3
"195",16
"196",22
"197",6
"198",10
"199",9
"200",5
"201",8
"202",11
"203",14
"204",6
"205",18
"206",9
"207",25
"208",21
"209",26
"210",35
"211",18
