"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",1
"8",1
"9",1
"10",4
"11",14
"12",7
"13",1
"14",13
"15",28
"16",13
"17",26
"18",8
"19",5
"20",57
"21",8
"22",46
"23",20
"24",6
"25",10
"26",4
"27",12
"28",7
"29",9
"30",11
"31",14
"32",3
"33",2
"34",0
"35",24
"36",2
"37",5
"38",2
"39",3
"40",0
"41",1
"42",0
"43",5
"44",0
"45",2
"46",4
"47",6
"48",8
"49",1
"50",2
"51",14
"52",21
"53",29
"54",25
"55",28
"56",26
"57",56
"58",76
"59",75
"60",11
"61",202
"62",67
"63",141
"64",49
"65",50
"66",307
"67",382
"68",197
"69",43
"70",73
"71",463
"72",139
"73",58
"74",29
"75",80
"76",135
"77",52
"78",31
"79",27
"80",63
"81",21
"82",8
"83",1
"84",14
"85",11
"86",11
"87",2
"88",8
"89",3
"90",10
"91",5
"92",2
"93",0
"94",7
"95",2
"96",7
"97",5
"98",3
"99",5
"100",3
"101",3
"102",23
"103",43
"104",21
"105",8
"106",7
"107",9
"108",47
"109",21
"110",16
"111",30
"112",99
"113",15
"114",28
"115",26
"116",26
"117",50
"118",55
"119",48
"120",72
"121",76
"122",41
"123",39
"124",16
"125",14
"126",66
"127",37
"128",32
"129",9
"130",24
"131",49
"132",21
"133",7
"134",22
"135",16
"136",8
"137",24
"138",24
"139",14
"140",14
"141",7
"142",27
"143",87
"144",6
"145",42
"146",1
"147",19
"148",17
"149",16
"150",13
"151",2
"152",33
"153",37
"154",21
"155",12
"156",12
"157",32
"158",13
"159",26
"160",103
"161",32
"162",12
"163",91
"164",38
"165",111
"166",31
"167",34
"168",266
"169",29
"170",94
"171",347
"172",18
"173",143
"174",114
"175",351
"176",142
"177",115
"178",57
"179",51
"180",107
"181",14
"182",70
"183",9
"184",25
"185",48
"186",1
"187",36
"188",7
"189",14
"190",16
"191",3
"192",8
"193",6
"194",5
"195",1
"196",5
"197",8
"198",6
"199",10
"200",1
"201",6
"202",11
"203",8
"204",11
"205",5
"206",2
"207",11
"208",7
"209",2
"210",25
"211",24
