"","x"
"1",0
"2",0
"3",0
"4",3
"5",3
"6",11
"7",24
"8",19
"9",22
"10",35
"11",86
"12",105
"13",138
"14",158
"15",186
"16",162
"17",100
"18",61
"19",25
"20",29
"21",26
"22",24
"23",26
"24",13
"25",4
"26",3
"27",4
"28",6
"29",4
"30",4
"31",24
"32",46
"33",42
"34",36
"35",37
"36",19
"37",10
"38",13
"39",11
"40",23
"41",12
"42",9
"43",14
"44",10
"45",23
"46",20
"47",30
"48",30
"49",48
"50",32
"51",28
"52",35
"53",54
"54",49
"55",127
"56",149
"57",97
"58",63
"59",174
"60",126
"61",75
"62",48
"63",93
"64",140
"65",90
"66",85
"67",119
"68",133
"69",91
"70",36
"71",38
"72",41
"73",41
"74",17
"75",24
"76",17
"77",10
"78",2
"79",9
"80",17
"81",10
"82",3
"83",2
"84",9
"85",6
"86",15
"87",12
"88",20
"89",4
"90",19
"91",17
"92",31
"93",18
"94",19
"95",8
"96",2
"97",4
"98",4
"99",10
"100",14
"101",24
"102",45
"103",96
"104",120
"105",38
"106",14
"107",10
"108",24
"109",44
"110",30
"111",59
"112",55
"113",47
"114",54
"115",63
"116",69
"117",46
"118",35
"119",40
"120",94
"121",72
"122",87
"123",39
"124",17
"125",15
"126",23
"127",18
"128",7
"129",9
"130",6
"131",19
"132",11
"133",10
"134",12
"135",20
"136",13
"137",38
"138",36
"139",32
"140",22
"141",16
"142",16
"143",40
"144",52
"145",77
"146",64
"147",28
"148",12
"149",16
"150",12
"151",9
"152",15
"153",30
"154",51
"155",62
"156",71
"157",67
"158",55
"159",38
"160",95
"161",153
"162",61
"163",32
"164",21
"165",27
"166",29
"167",33
"168",34
"169",44
"170",69
"171",102
"172",80
"173",89
"174",228
"175",154
"176",171
"177",360
"178",337
"179",197
"180",33
"181",46
"182",25
"183",8
"184",6
"185",6
"186",8
"187",11
"188",8
"189",9
"190",10
"191",8
"192",7
"193",9
"194",4
"195",1
"196",3
"197",4
"198",6
"199",11
"200",10
"201",12
"202",20
"203",21
"204",16
"205",16
"206",21
"207",42
"208",48
"209",46
"210",42
"211",70
