"","x"
"1",0
"2",0
"3",0
"4",2
"5",1
"6",2
"7",13
"8",6
"9",12
"10",28
"11",33
"12",60
"13",55
"14",62
"15",112
"16",70
"17",58
"18",65
"19",39
"20",57
"21",38
"22",22
"23",51
"24",23
"25",17
"26",42
"27",4
"28",12
"29",20
"30",10
"31",29
"32",31
"33",24
"34",10
"35",26
"36",22
"37",13
"38",30
"39",26
"40",9
"41",19
"42",12
"43",14
"44",12
"45",21
"46",19
"47",28
"48",24
"49",39
"50",38
"51",23
"52",56
"53",31
"54",47
"55",133
"56",70
"57",70
"58",108
"59",58
"60",72
"61",70
"62",110
"63",122
"64",159
"65",99
"66",111
"67",178
"68",84
"69",100
"70",72
"71",130
"72",60
"73",35
"74",37
"75",49
"76",17
"77",46
"78",14
"79",33
"80",21
"81",13
"82",9
"83",3
"84",21
"85",5
"86",7
"87",8
"88",7
"89",4
"90",10
"91",12
"92",2
"93",8
"94",7
"95",5
"96",8
"97",5
"98",16
"99",7
"100",9
"101",17
"102",22
"103",21
"104",25
"105",31
"106",7
"107",13
"108",36
"109",72
"110",49
"111",78
"112",70
"113",52
"114",90
"115",104
"116",53
"117",86
"118",113
"119",125
"120",152
"121",77
"122",100
"123",57
"124",49
"125",104
"126",28
"127",14
"128",23
"129",37
"130",11
"131",29
"132",11
"133",16
"134",23
"135",24
"136",11
"137",36
"138",22
"139",13
"140",12
"141",18
"142",10
"143",42
"144",10
"145",26
"146",13
"147",24
"148",10
"149",49
"150",9
"151",23
"152",29
"153",12
"154",20
"155",20
"156",18
"157",35
"158",10
"159",25
"160",44
"161",35
"162",19
"163",37
"164",25
"165",70
"166",50
"167",45
"168",41
"169",98
"170",60
"171",109
"172",96
"173",78
"174",183
"175",86
"176",175
"177",221
"178",87
"179",87
"180",44
"181",90
"182",44
"183",21
"184",18
"185",22
"186",20
"187",13
"188",16
"189",15
"190",7
"191",5
"192",13
"193",17
"194",3
"195",12
"196",16
"197",3
"198",14
"199",8
"200",3
"201",16
"202",13
"203",4
"204",16
"205",22
"206",12
"207",35
"208",12
"209",13
"210",19
"211",15
