"","x"
"1",0
"2",0
"3",1
"4",4
"5",9
"6",38
"7",21
"8",13
"9",4
"10",8
"11",21
"12",37
"13",39
"14",102
"15",1
"16",4
"17",15
"18",15
"19",7
"20",39
"21",28
"22",12
"23",18
"24",0
"25",2
"26",6
"27",3
"28",1
"29",2
"30",1
"31",23
"32",81
"33",98
"34",65
"35",149
"36",55
"37",53
"38",20
"39",61
"40",89
"41",15
"42",2
"43",3
"44",4
"45",3
"46",1
"47",5
"48",2
"49",6
"50",4
"51",15
"52",17
"53",13
"54",31
"55",64
"56",198
"57",53
"58",9
"59",110
"60",10
"61",13
"62",5
"63",14
"64",30
"65",5
"66",7
"67",41
"68",147
"69",159
"70",4
"71",27
"72",47
"73",53
"74",17
"75",42
"76",4
"77",22
"78",42
"79",24
"80",10
"81",4
"82",5
"83",2
"84",1
"85",2
"86",8
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",2
"94",3
"95",4
"96",0
"97",0
"98",2
"99",8
"100",79
"101",46
"102",34
"103",50
"104",43
"105",31
"106",5
"107",2
"108",25
"109",25
"110",45
"111",68
"112",24
"113",58
"114",122
"115",102
"116",89
"117",7
"118",10
"119",39
"120",65
"121",74
"122",43
"123",41
"124",9
"125",29
"126",8
"127",6
"128",6
"129",6
"130",2
"131",4
"132",2
"133",6
"134",8
"135",12
"136",5
"137",37
"138",7
"139",2
"140",0
"141",0
"142",4
"143",4
"144",5
"145",38
"146",23
"147",12
"148",8
"149",11
"150",7
"151",15
"152",14
"153",27
"154",7
"155",3
"156",6
"157",12
"158",8
"159",3
"160",7
"161",29
"162",24
"163",13
"164",31
"165",47
"166",16
"167",46
"168",7
"169",51
"170",35
"171",53
"172",19
"173",77
"174",105
"175",52
"176",52
"177",87
"178",24
"179",43
"180",2
"181",15
"182",11
"183",4
"184",10
"185",31
"186",12
"187",7
"188",10
"189",5
"190",16
"191",5
"192",2
"193",1
"194",9
"195",8
"196",8
"197",9
"198",8
"199",10
"200",19
"201",35
"202",31
"203",14
"204",40
"205",42
"206",59
"207",47
"208",17
"209",24
"210",13
"211",56
