"","x"
"1",0
"2",0
"3",1
"4",6
"5",7
"6",21
"7",40
"8",37
"9",30
"10",59
"11",92
"12",72
"13",136
"14",141
"15",199
"16",171
"17",107
"18",62
"19",21
"20",32
"21",32
"22",25
"23",33
"24",13
"25",9
"26",5
"27",3
"28",1
"29",1
"30",6
"31",33
"32",65
"33",58
"34",43
"35",51
"36",28
"37",22
"38",16
"39",9
"40",16
"41",15
"42",7
"43",10
"44",8
"45",19
"46",30
"47",47
"48",27
"49",52
"50",32
"51",29
"52",27
"53",51
"54",54
"55",128
"56",138
"57",75
"58",56
"59",135
"60",117
"61",54
"62",43
"63",69
"64",131
"65",66
"66",69
"67",116
"68",129
"69",101
"70",44
"71",47
"72",61
"73",50
"74",26
"75",31
"76",28
"77",14
"78",11
"79",20
"80",19
"81",12
"82",9
"83",6
"84",10
"85",6
"86",8
"87",14
"88",21
"89",9
"90",19
"91",15
"92",25
"93",29
"94",31
"95",18
"96",6
"97",11
"98",18
"99",29
"100",42
"101",42
"102",60
"103",116
"104",135
"105",58
"106",15
"107",9
"108",29
"109",50
"110",55
"111",85
"112",65
"113",53
"114",55
"115",54
"116",67
"117",47
"118",26
"119",28
"120",45
"121",46
"122",44
"123",27
"124",9
"125",11
"126",21
"127",19
"128",11
"129",6
"130",1
"131",6
"132",5
"133",8
"134",12
"135",26
"136",16
"137",50
"138",51
"139",36
"140",15
"141",10
"142",8
"143",31
"144",42
"145",76
"146",57
"147",33
"148",15
"149",25
"150",17
"151",17
"152",31
"153",21
"154",35
"155",56
"156",47
"157",71
"158",53
"159",49
"160",101
"161",155
"162",60
"163",36
"164",44
"165",49
"166",33
"167",35
"168",20
"169",34
"170",63
"171",86
"172",70
"173",65
"174",198
"175",137
"176",145
"177",295
"178",315
"179",177
"180",47
"181",65
"182",32
"183",13
"184",4
"185",4
"186",9
"187",7
"188",8
"189",12
"190",11
"191",8
"192",13
"193",15
"194",6
"195",5
"196",11
"197",5
"198",6
"199",5
"200",2
"201",3
"202",6
"203",5
"204",10
"205",10
"206",10
"207",28
"208",26
"209",23
"210",41
"211",62
