"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",6
"7",3
"8",1
"9",10
"10",11
"11",34
"12",28
"13",67
"14",169
"15",74
"16",146
"17",21
"18",90
"19",84
"20",9
"21",26
"22",6
"23",49
"24",0
"25",17
"26",23
"27",0
"28",47
"29",4
"30",1
"31",246
"32",13
"33",13
"34",6
"35",10
"36",15
"37",1
"38",20
"39",12
"40",10
"41",8
"42",15
"43",8
"44",22
"45",26
"46",36
"47",53
"48",21
"49",36
"50",3
"51",37
"52",21
"53",11
"54",69
"55",54
"56",27
"57",20
"58",18
"59",31
"60",8
"61",31
"62",41
"63",17
"64",34
"65",53
"66",48
"67",232
"68",44
"69",109
"70",109
"71",77
"72",124
"73",54
"74",22
"75",29
"76",6
"77",27
"78",1
"79",27
"80",18
"81",1
"82",6
"83",0
"84",3
"85",4
"86",0
"87",6
"88",1
"89",0
"90",1
"91",5
"92",1
"93",4
"94",7
"95",2
"96",3
"97",1
"98",14
"99",4
"100",5
"101",8
"102",5
"103",5
"104",17
"105",9
"106",2
"107",19
"108",4
"109",9
"110",10
"111",15
"112",17
"113",4
"114",34
"115",37
"116",2
"117",136
"118",5
"119",66
"120",232
"121",16
"122",96
"123",38
"124",11
"125",29
"126",9
"127",1
"128",42
"129",11
"130",0
"131",7
"132",2
"133",0
"134",24
"135",2
"136",0
"137",74
"138",1
"139",0
"140",36
"141",3
"142",1
"143",100
"144",2
"145",8
"146",23
"147",18
"148",5
"149",74
"150",6
"151",9
"152",18
"153",3
"154",3
"155",44
"156",5
"157",38
"158",2
"159",16
"160",20
"161",15
"162",11
"163",13
"164",7
"165",64
"166",30
"167",27
"168",43
"169",41
"170",13
"171",97
"172",30
"173",10
"174",49
"175",33
"176",24
"177",170
"178",20
"179",9
"180",26
"181",2
"182",15
"183",3
"184",1
"185",20
"186",2
"187",5
"188",0
"189",10
"190",0
"191",5
"192",0
"193",1
"194",5
"195",0
"196",1
"197",0
"198",1
"199",0
"200",0
"201",2
"202",0
"203",2
"204",3
"205",0
"206",11
"207",1
"208",2
"209",8
"210",3
"211",10
